date,pcod_from,pcod_to,travellers,abnormality,travellers_diffwithref,travellers_pctchangewithref
2020-02-05,HT0112-01,HT0123-01,240,0.8,1.9,0.35
2020-02-05,HT0112-01,HT0123-07,180,0.3,0.61,0.13
2020-02-05,HT0112-01,HT0131-01,880,0.62,6.31,0.63
2020-02-05,HT0112-01,HT0131-02,3490,0.66,25.48,0.63
2020-02-05,HT0112-01,HT0131-03,1330,0.6,8.8,0.63
2020-02-05,HT0112-01,HT0131-04,100,0.9,1.37,0.61
2020-02-05,HT0112-01,HT0131-05,180,0.9,1.86,0.48
2020-02-05,HT0112-01,HT0131-09,140,0.84,1.68,0.52
2020-02-05,HT0112-01,HT0131-10,110,0.51,0.65,0.26
2020-02-05,HT0112-01,HT0132-01,200,0.6,1.41,0.3
2020-02-05,HT0112-01,HT0132-04,340,0.76,2.84,0.39
2020-02-05,HT0112-01,HT0133-01,60,-0.22,-0.3,-0.22
2020-02-05,HT0112-01,HT0133-03,160,0.45,0.71,0.22
2020-02-05,HT0112-01,HT0133-05,130,0.34,0.53,0.17
2020-02-05,HT0112-01,HT0134-01,60,0.11,0.08,0.04
2020-02-05,HT0112-01,HT0134-02,70,0.22,0.18,0.13
2020-02-05,HT0112-01,HT0135-01,180,0.76,1.61,0.39
2020-02-05,HT0112-01,HT0141-03,550,0.55,3.4,0.26
2020-02-05,HT0112-01,HT0141-05,60,1.57,1.06,0.82
2020-02-05,HT0112-01,HT0142-01,710,0.6,4.72,0.3
2020-02-05,HT0112-01,HT0142-03,60,0.67,0.91,0.69
2020-02-05,HT0112-01,HT0151-02,840,-0.34,-3.71,-0.17
2020-02-05,HT0112-01,HT0211-01,460,0.78,3.88,0.45
2020-02-05,HT0112-01,HT0211-03,110,0.58,0.73,0.35
2020-02-05,HT0112-01,HT0211-04,60,0.22,0.18,0.15
2020-02-05,HT0112-01,HT0211-06,280,0.78,2.6,0.45
2020-02-05,HT0112-01,HT0211-08,70,0,0,0
2020-02-05,HT0112-01,HT0211-10,60,0.27,0.19,0.15
2020-02-05,HT0112-01,HT0211-11,130,0.27,0.39,0.15
2020-02-05,HT0112-01,HT0212-01,200,0.45,1,0.25
2020-02-05,HT0112-01,HT0212-02,70,0.48,0.38,0.25
2020-02-05,HT0112-01,HT0212-03,220,0.72,1.77,0.4
2020-02-05,HT0112-01,HT0212-04,190,0.43,0.96,0.25
2020-02-05,HT0112-01,HT0212-05,160,0.88,1.52,0.5
2020-02-05,HT0112-01,HT0213-01,100,0.94,1.28,0.6
2020-02-05,HT0112-01,HT0213-02,140,0.6,0.94,0.35
2020-02-05,HT0112-01,HT0213-03,60,0.9,0.81,0.7
2020-02-05,HT0112-01,HT0213-04,60,1.35,1.02,0.91
2020-02-05,HT0112-01,HT0214-03,70,0,0,0
2020-02-05,HT0112-01,HT0221-05,60,1.57,1.02,0.91
2020-02-05,HT0112-01,HT0221-09,60,-0.17,-0.15,-0.1
2020-02-05,HT0112-01,HT0222-01,60,-0.17,-0.14,-0.1
2020-02-05,HT0112-01,HT0231-01,110,0.48,0.61,0.3
2020-02-05,HT0112-01,HT0231-02,100,0.25,0.29,0.15
2020-02-05,HT0112-01,HT0231-04,70,0.84,0.7,0.5
2020-02-05,HT0112-01,HT0231-05,110,0.96,1.27,0.6
2020-02-05,HT0112-01,HT0231-06,60,0.45,0.34,0.3
2020-02-05,HT0112-01,HT0231-07,70,0.84,0.74,0.5
2020-02-05,HT0112-01,HT0232-01,90,1.21,1.23,0.75
2020-02-05,HT0112-01,HT0233-01,120,0.81,1.27,0.55
2020-02-05,HT0112-01,HT0234-01,70,0,0,0
2020-02-05,HT0112-01,HT0311-01,120,1.35,1.88,1.1
2020-02-05,HT0112-01,HT0311-02,770,0.67,5.78,0.52
2020-02-05,HT0112-01,HT0311-03,500,0.75,4.06,0.52
2020-02-05,HT0112-01,HT0312-01,100,0.22,0.28,0.19
2020-02-05,HT0112-01,HT0312-02,100,1.57,1.86,1.23
2020-02-05,HT0112-01,HT0313-01,100,0.13,0.16,0.13
2020-02-05,HT0112-01,HT0313-02,80,-0.67,-0.87,-0.71
2020-02-05,HT0112-01,HT0313-03,180,0.22,0.51,0.19
2020-02-05,HT0112-01,HT0321-01,60,0.67,0.61,0.65
2020-02-05,HT0112-01,HT0321-02,150,0.81,1.4,0.58
2020-02-05,HT0112-01,HT0321-03,70,0.54,0.48,0.45
2020-02-05,HT0112-01,HT0322-01,90,0.34,0.36,0.26
2020-02-05,HT0112-01,HT0322-02,120,0.17,0.25,0.13
2020-02-05,HT0112-01,HT0322-03,70,-0.45,-0.53,-0.45
2020-02-05,HT0112-01,HT0323-01,70,0,0,0
2020-02-05,HT0112-01,HT0323-02,100,0,0,0
2020-02-05,HT0112-01,HT0323-03,60,0,0,0
2020-02-05,HT0112-01,HT0331-06,160,0.67,1.3,0.52
2020-02-05,HT0112-01,HT0332-01,60,-0.45,-0.75,-0.84
2020-02-05,HT0112-01,HT0332-02,100,0.67,0.8,0.52
2020-02-05,HT0112-01,HT0341-03,60,1.35,0.94,1.1
2020-02-05,HT0112-01,HT0341-04,280,0.61,2.02,0.45
2020-02-05,HT0112-01,HT0342-03,60,1.35,1.26,1.49
2020-02-05,HT0112-01,HT0342-04,130,0.54,0.97,0.45
2020-02-05,HT0112-01,HT0343-01,90,0.67,0.74,0.52
2020-02-05,HT0112-01,HT0343-02,60,1.08,0.65,0.71
2020-02-05,HT0112-01,HT0344-01,220,0.77,1.96,0.58
2020-02-05,HT0112-01,HT0344-02,100,0,0,0
2020-02-05,HT0112-01,HT0345-01,70,0.51,0.36,0.39
2020-02-05,HT0112-01,HT0351-01,70,0.67,0.56,0.52
2020-02-05,HT0112-01,HT0351-03,80,0.45,0.53,0.45
2020-02-05,HT0112-01,HT0351-07,100,0.34,0.48,0.32
2020-02-05,HT0112-01,HT0352-02,120,0,0,0
2020-02-05,HT0112-01,HT0352-06,60,-0.45,-0.53,-0.58
2020-02-05,HT0112-01,HT0361-03,60,1.01,0.76,0.84
2020-02-05,HT0112-01,HT0361-04,140,0.81,1.39,0.65
2020-02-05,HT0112-01,HT0361-05,390,0.81,3.45,0.58
2020-02-05,HT0112-01,HT0362-02,130,1.35,2.02,1.04
2020-02-05,HT0112-01,HT0371-07,170,1.12,2.16,0.84
2020-02-05,HT0112-01,HT0371-08,70,1.08,0.88,0.84
2020-02-05,HT0112-01,HT0372-01,110,0.51,0.69,0.39
2020-02-05,HT0112-01,HT0411-01,60,1.12,0.75,0.39
2020-02-05,HT0112-01,HT0421-01,180,0.34,0.69,0.13
2020-02-05,HT0112-01,HT0431-03,110,1.16,1.41,0.42
2020-02-05,HT0112-01,HT0443-02,60,1.8,1.15,0.65
2020-02-05,HT0112-01,HT0511-01,600,0.63,4.17,0.26
2020-02-05,HT0112-01,HT0511-02,260,0.75,2.19,0.29
2020-02-05,HT0112-01,HT0511-03,80,0.51,0.45,0.22
2020-02-05,HT0112-01,HT0512-01,70,0.27,0.17,0.11
2020-02-05,HT0112-01,HT0512-02,60,0,0,0
2020-02-05,HT0112-01,HT0513-01,110,1.01,1.31,0.47
2020-02-05,HT0112-01,HT0521-03,140,0.67,1.16,0.29
2020-02-05,HT0112-01,HT0521-06,60,0.17,0.14,0.07
2020-02-05,HT0112-01,HT0523-02,180,0.67,1.38,0.29
2020-02-05,HT0112-01,HT0531-01,70,0,0,0
2020-02-05,HT0112-01,HT0531-02,170,0.94,1.85,0.4
2020-02-05,HT0112-01,HT0531-04,60,1.21,0.92,0.58
2020-02-05,HT0112-01,HT0531-05,170,0.61,1.13,0.26
2020-02-05,HT0112-01,HT0531-06,300,0.57,1.98,0.26
2020-02-05,HT0112-01,HT0532-01,140,0.97,1.6,0.4
2020-02-05,HT0112-01,HT0532-02,110,0.67,0.77,0.26
2020-02-05,HT0112-01,HT0532-03,80,0.13,0.13,0.07
2020-02-05,HT0112-01,HT0532-04,150,0.3,0.51,0.11
2020-02-05,HT0112-01,HT0532-05,110,0.77,0.94,0.33
2020-02-05,HT0112-01,HT0532-06,60,1.57,1.24,0.84
2020-02-05,HT0112-01,HT0533-01,160,0.94,1.71,0.4
2020-02-05,HT0112-01,HT0533-02,80,0.51,0.4,0.18
2020-02-05,HT0112-01,HT0541-01,100,0.56,0.66,0.26
2020-02-05,HT0112-01,HT0541-02,100,0.56,0.65,0.26
2020-02-05,HT0112-01,HT0541-03,240,0.44,1.2,0.18
2020-02-05,HT0112-01,HT0541-04,90,0.67,0.77,0.29
2020-02-05,HT0112-01,HT0541-05,70,-0.17,-0.14,-0.07
2020-02-05,HT0112-01,HT0542-01,150,0.84,1.29,0.33
2020-02-05,HT0112-01,HT0542-02,60,0,0,0
2020-02-05,HT0112-01,HT0542-03,290,0.75,2.31,0.29
2020-02-05,HT0112-01,HT0542-04,170,0.82,1.48,0.33
2020-02-05,HT0112-01,HT0542-05,90,0.96,0.9,0.37
2020-02-05,HT0112-01,HT0542-06,100,0.9,1,0.37
2020-02-05,HT0112-01,HT0543-01,70,0,0,0
2020-02-05,HT0112-01,HT0544-01,110,0.67,0.92,0.29
2020-02-05,HT0112-01,HT0551-01,130,1.01,1.47,0.44
2020-02-05,HT0112-01,HT0551-03,110,0.58,0.73,0.26
2020-02-05,HT0112-01,HT0551-04,70,0.34,0.28,0.15
2020-02-05,HT0112-01,HT0551-05,60,0.9,0.58,0.37
2020-02-05,HT0112-01,HT0551-06,70,0.9,0.74,0.37
2020-02-05,HT0112-01,HT0551-07,80,1.08,1.05,0.47
2020-02-05,HT0112-01,HT0551-08,120,0.96,1.45,0.44
2020-02-05,HT0112-01,HT0552-01,80,1.18,0.96,0.47
2020-02-05,HT0112-01,HT0611-01,200,0.42,1.01,0.15
2020-02-05,HT0112-01,HT0611-03,70,0.17,0.14,0.06
2020-02-05,HT0112-01,HT0611-04,80,0.94,0.94,0.37
2020-02-05,HT0112-01,HT0612-01,140,0.67,1.07,0.25
2020-02-05,HT0112-01,HT0612-03,60,0,0,0
2020-02-05,HT0112-01,HT0613-01,80,0.94,0.84,0.31
2020-02-05,HT0112-01,HT0614-01,70,1.01,0.76,0.34
2020-02-05,HT0112-01,HT0621-01,140,0.61,0.93,0.21
2020-02-05,HT0112-01,HT0621-03,60,0.54,0.39,0.18
2020-02-05,HT0112-01,HT0621-04,280,0.62,2.03,0.21
2020-02-05,HT0112-01,HT0622-01,80,1.01,0.98,0.37
2020-02-05,HT0112-01,HT0622-02,70,0.54,0.48,0.21
2020-02-05,HT0112-01,HT0622-03,70,0.22,0.18,0.09
2020-02-05,HT0112-01,HT0623-02,110,0.84,1.07,0.31
2020-02-05,HT0112-01,HT0623-03,100,0.67,0.71,0.21
2020-02-05,HT0112-01,HT0631-02,90,1.12,1.18,0.4
2020-02-05,HT0112-01,HT0632-01,120,0.48,0.67,0.18
2020-02-05,HT0112-01,HT0633-02,70,0.4,0.37,0.15
2020-02-05,HT0112-01,HT0641-02,60,0.17,0.13,0.06
2020-02-05,HT0112-01,HT0642-01,100,0.9,1.01,0.31
2020-02-05,HT0112-01,HT0642-02,70,0.34,0.27,0.12
2020-02-05,HT0112-01,HT0711-01,190,0.94,1.89,0.63
2020-02-05,HT0112-01,HT0711-04,110,0.17,0.26,0.13
2020-02-05,HT0112-01,HT0712-01,80,0.22,0.29,0.25
2020-02-05,HT0112-01,HT0731-02,60,-1.01,-0.96,-0.95
2020-02-05,HT0112-01,HT0731-06,70,0.45,0.63,0.57
2020-02-05,HT0112-01,HT0911-01,90,0.93,0.97,0.27
2020-02-05,HT0112-01,HT0911-03,150,0.67,1.13,0.19
2020-02-05,HT0112-01,HT0913-03,80,0.29,0.26,0.07
2020-02-05,HT0112-01,HT0921-02,70,0.22,0.18,0.07
2020-02-05,HT0112-01,HT1011-01,200,0.75,1.76,0.49
2020-02-05,HT0112-01,HT1021-02,60,0.9,0.71,0.65
2020-02-05,HT0113-02,HT0111-01,110,-1.01,-1.29,-0.99
2020-02-05,HT0113-02,HT0111-03,90,-1.01,-1.18,-1.17
2020-02-05,HT0113-02,HT0112-01,60,-2.25,-1.99,-2.89
2020-02-05,HT0113-02,HT0113-10,170,-1.57,-3.19,-1.63
2020-02-05,HT0113-03,HT0111-01,70,1.35,1.29,1.81
2020-02-05,HT0113-03,HT0113-10,90,0.51,0.68,0.63
2020-02-05,HT0113-03,HT0113-11,60,1.12,1.25,2.08
2020-02-05,HT0113-04,HT0111-01,110,0.67,0.86,0.72
2020-02-05,HT0113-04,HT0111-03,90,0.45,0.39,0.36
2020-02-05,HT0113-04,HT0112-01,60,1.12,1,1.53
2020-02-05,HT0113-04,HT0113-10,90,0.34,0.46,0.45
2020-02-05,HT0113-05,HT0111-01,90,-0.67,-0.86,-0.9
2020-02-05,HT0113-05,HT0113-10,70,0.67,0.68,0.81
2020-02-05,HT0113-05,HT0113-11,90,1.12,1.25,1.26
2020-02-05,HT0113-06,HT0111-01,60,-0.67,-0.65,-0.9
2020-02-05,HT0113-06,HT0113-10,60,0.67,0.68,1.08
2020-02-05,HT0113-06,HT0113-11,60,0.22,0.25,0.36
2020-02-05,HT0113-07,HT0111-01,120,0,0,0
2020-02-05,HT0113-07,HT0111-03,80,0.22,0.2,0.18
2020-02-05,HT0113-07,HT0112-01,70,-0.51,-0.6,-0.81
2020-02-05,HT0113-07,HT0113-10,140,0.54,0.91,0.63
2020-02-05,HT0113-07,HT0113-11,90,0.67,0.75,0.72
2020-02-05,HT0113-08,HT0111-01,110,0.13,0.22,0.18
2020-02-05,HT0113-08,HT0111-03,80,-0.17,-0.2,-0.27
2020-02-05,HT0113-08,HT0112-01,60,-0.45,-0.4,-0.54
2020-02-05,HT0113-08,HT0113-10,70,-0.84,-1.14,-1.35
2020-02-05,HT0113-09,HT0111-01,2050,-0.16,-3.45,-0.18
2020-02-05,HT0113-09,HT0111-02,300,-0.36,-1.11,-0.36
2020-02-05,HT0113-09,HT0111-03,2130,-0.22,-4.73,-0.18
2020-02-05,HT0113-09,HT0112-01,1030,-0.27,-2.79,-0.27
2020-02-05,HT0113-09,HT0113-02,60,0.22,0.33,0.45
2020-02-05,HT0113-09,HT0113-10,1710,-0.21,-3.64,-0.18
2020-02-05,HT0113-09,HT0113-11,660,-0.11,-0.75,-0.09
2020-02-05,HT0113-09,HT0114-01,120,-1.01,-1.49,-1.08
2020-02-05,HT0113-09,HT0114-03,490,-0.17,-0.86,-0.18
2020-02-05,HT0113-09,HT0114-05,510,-0.08,-0.44,-0.09
2020-02-05,HT0113-09,HT0115-01,70,-0.81,-0.73,-0.43
2020-02-05,HT0113-09,HT0117-01,850,-0.17,-1.48,-0.18
2020-02-05,HT0113-09,HT0117-02,130,-0.17,-0.24,-0.18
2020-02-05,HT0113-09,HT0118-03,270,-0.15,-0.43,-0.18
2020-02-05,HT0113-09,HT0118-04,150,-0.34,-0.63,-0.36
2020-02-05,HT0113-09,HT0121-01,110,0,0,0
2020-02-05,HT0113-09,HT0122-11,120,0.11,0.14,0.04
2020-02-05,HT0113-09,HT0131-01,70,-0.22,-0.25,-0.36
2020-02-05,HT0113-09,HT0131-02,330,-0.37,-1.27,-0.36
2020-02-05,HT0113-09,HT0131-03,140,0.27,0.41,0.27
2020-02-05,HT0113-09,HT0141-03,120,0.29,0.39,0.13
2020-02-05,HT0113-09,HT0142-01,170,0,0,0
2020-02-05,HT0113-09,HT0211-01,100,-0.54,-0.7,-0.35
2020-02-05,HT0113-09,HT0211-06,60,-0.22,-0.17,-0.15
2020-02-05,HT0113-09,HT0311-02,120,-0.27,-0.4,-0.19
2020-02-05,HT0113-09,HT0311-03,80,-1.12,-1.02,-0.84
2020-02-05,HT0113-09,HT0361-05,70,0,0,0
2020-02-05,HT0113-09,HT0511-01,110,-0.58,-0.66,-0.22
2020-02-05,HT0113-09,HT0531-06,60,0.34,0.23,0.15
2020-02-05,HT0113-10,HT0111-01,5680,-1.08,-70.34,-1.08
2020-02-05,HT0113-10,HT0111-02,760,-1.15,-10.01,-1.17
2020-02-05,HT0113-10,HT0111-03,4220,-1.12,-53.38,-1.08
2020-02-05,HT0113-10,HT0112-01,3100,-1.1,-38.3,-1.08
2020-02-05,HT0113-10,HT0113-02,250,-1.57,-4.58,-1.63
2020-02-05,HT0113-10,HT0113-03,130,-0.34,-0.65,-0.45
2020-02-05,HT0113-10,HT0113-04,120,-1.57,-2.05,-1.53
2020-02-05,HT0113-10,HT0113-07,170,-1.62,-3.47,-1.81
2020-02-05,HT0113-10,HT0113-09,1860,-1.12,-24.18,-1.17
2020-02-05,HT0113-10,HT0113-11,3300,-1.09,-41.39,-1.08
2020-02-05,HT0113-10,HT0114-01,340,-0.94,-3.47,-0.9
2020-02-05,HT0113-10,HT0114-03,1340,-1.1,-16.86,-1.08
2020-02-05,HT0113-10,HT0114-04,110,-1.01,-1.6,-1.26
2020-02-05,HT0113-10,HT0114-05,1610,-1.12,-20.21,-1.08
2020-02-05,HT0113-10,HT0115-01,210,-1.3,-3.06,-0.61
2020-02-05,HT0113-10,HT0115-03,90,-0.94,-0.96,-0.43
2020-02-05,HT0113-10,HT0116-02,180,-1.42,-2.95,-0.69
2020-02-05,HT0113-10,HT0116-03,70,-1.01,-0.9,-0.61
2020-02-05,HT0113-10,HT0117-01,2430,-1.12,-30.73,-1.08
2020-02-05,HT0113-10,HT0117-02,380,-1.09,-4.97,-1.17
2020-02-05,HT0113-10,HT0118-03,840,-1.11,-10.9,-1.17
2020-02-05,HT0113-10,HT0118-04,460,-0.96,-5.38,-0.99
2020-02-05,HT0113-10,HT0121-01,420,-0.97,-4.77,-0.48
2020-02-05,HT0113-10,HT0121-02,190,-1.17,-2.47,-0.56
2020-02-05,HT0113-10,HT0121-03,60,0,0,0
2020-02-05,HT0113-10,HT0122-01,60,-1.35,-1.03,-0.74
2020-02-05,HT0113-10,HT0122-11,430,-0.97,-4.57,-0.48
2020-02-05,HT0113-10,HT0123-01,170,-0.82,-1.61,-0.43
2020-02-05,HT0113-10,HT0123-07,130,-1.35,-2.12,-0.69
2020-02-05,HT0113-10,HT0131-01,210,-0.96,-2.52,-1.08
2020-02-05,HT0113-10,HT0131-02,1060,-1.18,-14.27,-1.17
2020-02-05,HT0113-10,HT0131-03,460,-0.91,-4.71,-0.9
2020-02-05,HT0113-10,HT0131-05,70,-0.54,-0.47,-0.3
2020-02-05,HT0113-10,HT0132-01,90,-1.18,-1.23,-0.61
2020-02-05,HT0113-10,HT0132-04,130,-0.56,-0.84,-0.3
2020-02-05,HT0113-10,HT0133-03,80,-1.35,-1.42,-0.78
2020-02-05,HT0113-10,HT0133-05,60,-0.22,-0.18,-0.13
2020-02-05,HT0113-10,HT0135-01,90,-1.52,-1.61,-0.74
2020-02-05,HT0113-10,HT0141-03,440,-1.12,-5.63,-0.56
2020-02-05,HT0113-10,HT0142-01,660,-1.1,-8.26,-0.52
2020-02-05,HT0113-10,HT0151-02,580,-0.22,-1.86,-0.13
2020-02-05,HT0113-10,HT0211-01,400,-0.94,-4.41,-0.55
2020-02-05,HT0113-10,HT0211-03,100,-1.69,-1.82,-0.91
2020-02-05,HT0113-10,HT0211-04,70,-2.02,-1.65,-1.21
2020-02-05,HT0113-10,HT0211-06,240,-1.1,-3.12,-0.65
2020-02-05,HT0113-10,HT0211-08,60,-1.35,-1.13,-1.01
2020-02-05,HT0113-10,HT0211-11,100,-1.85,-2.14,-1.01
2020-02-05,HT0113-10,HT0212-01,120,-1.46,-2.17,-0.86
2020-02-05,HT0113-10,HT0212-03,90,-0.77,-0.83,-0.45
2020-02-05,HT0113-10,HT0212-04,80,-0.79,-0.74,-0.45
2020-02-05,HT0113-10,HT0212-05,70,-0.54,-0.47,-0.35
2020-02-05,HT0113-10,HT0213-01,90,-1.52,-1.64,-0.91
2020-02-05,HT0113-10,HT0213-02,110,-0.87,-1.05,-0.45
2020-02-05,HT0113-10,HT0213-03,60,-1.12,-1.02,-0.91
2020-02-05,HT0113-10,HT0213-04,60,0,0,0
2020-02-05,HT0113-10,HT0233-01,60,-1.8,-1.7,-1.36
2020-02-05,HT0113-10,HT0311-01,60,-1.35,-1.41,-1.36
2020-02-05,HT0113-10,HT0311-02,430,-1.12,-5.98,-0.91
2020-02-05,HT0113-10,HT0311-03,270,-0.98,-3.25,-0.78
2020-02-05,HT0113-10,HT0312-01,60,-0.67,-0.85,-0.97
2020-02-05,HT0113-10,HT0312-02,60,0.22,0.27,0.32
2020-02-05,HT0113-10,HT0313-03,100,-1.69,-2.56,-1.68
2020-02-05,HT0113-10,HT0321-02,90,-0.67,-0.7,-0.52
2020-02-05,HT0113-10,HT0322-02,70,-0.67,-0.74,-0.65
2020-02-05,HT0113-10,HT0323-02,60,-1.35,-0.96,-1.1
2020-02-05,HT0113-10,HT0331-06,90,-1.18,-1.52,-1.1
2020-02-05,HT0113-10,HT0341-04,150,-1.62,-2.69,-1.16
2020-02-05,HT0113-10,HT0342-04,80,0.22,0.24,0.19
2020-02-05,HT0113-10,HT0344-01,110,-0.34,-0.49,-0.26
2020-02-05,HT0113-10,HT0351-07,60,-0.22,-0.24,-0.26
2020-02-05,HT0113-10,HT0352-02,80,-1.12,-1.13,-0.91
2020-02-05,HT0113-10,HT0361-04,90,-1.12,-1.16,-0.84
2020-02-05,HT0113-10,HT0361-05,240,-1.5,-3.83,-1.04
2020-02-05,HT0113-10,HT0362-02,80,0.22,0.25,0.19
2020-02-05,HT0113-10,HT0371-07,110,-1.85,-2.37,-1.42
2020-02-05,HT0113-10,HT0372-01,80,-0.9,-0.92,-0.78
2020-02-05,HT0113-10,HT0421-01,100,-0.9,-1.1,-0.35
2020-02-05,HT0113-10,HT0431-03,60,-0.34,-0.23,-0.13
2020-02-05,HT0113-10,HT0511-01,410,-1.11,-5.05,-0.44
2020-02-05,HT0113-10,HT0511-02,180,-1.35,-2.77,-0.58
2020-02-05,HT0113-10,HT0513-01,70,-1.12,-1.09,-0.55
2020-02-05,HT0113-10,HT0521-03,90,-0.58,-0.7,-0.26
2020-02-05,HT0113-10,HT0523-02,110,-1.54,-2.01,-0.62
2020-02-05,HT0113-10,HT0531-02,120,-0.93,-1.45,-0.44
2020-02-05,HT0113-10,HT0531-05,120,-1.54,-2.01,-0.62
2020-02-05,HT0113-10,HT0531-06,210,-1.2,-2.91,-0.51
2020-02-05,HT0113-10,HT0532-01,100,-1.06,-1.35,-0.47
2020-02-05,HT0113-10,HT0532-02,80,-0.54,-0.51,-0.22
2020-02-05,HT0113-10,HT0532-04,110,-0.87,-1.15,-0.37
2020-02-05,HT0113-10,HT0532-05,80,-1.48,-1.29,-0.58
2020-02-05,HT0113-10,HT0533-01,70,-1.62,-1.47,-0.69
2020-02-05,HT0113-10,HT0541-01,70,-1.35,-1.33,-0.69
2020-02-05,HT0113-10,HT0541-02,70,-1.35,-1.04,-0.55
2020-02-05,HT0113-10,HT0541-03,160,-1.12,-2.18,-0.47
2020-02-05,HT0113-10,HT0541-04,60,-0.17,-0.13,-0.07
2020-02-05,HT0113-10,HT0542-01,100,-1.35,-1.81,-0.62
2020-02-05,HT0113-10,HT0542-03,200,-1.2,-2.75,-0.51
2020-02-05,HT0113-10,HT0542-04,80,-1.21,-1.21,-0.51
2020-02-05,HT0113-10,HT0544-01,80,-1.48,-1.44,-0.66
2020-02-05,HT0113-10,HT0551-01,80,-0.54,-0.49,-0.22
2020-02-05,HT0113-10,HT0551-03,70,-0.51,-0.37,-0.22
2020-02-05,HT0113-10,HT0551-08,70,-0.51,-0.44,-0.26
2020-02-05,HT0113-10,HT0611-01,100,-0.77,-0.81,-0.25
2020-02-05,HT0113-10,HT0612-01,70,-0.56,-0.53,-0.25
2020-02-05,HT0113-10,HT0621-01,70,-0.67,-0.52,-0.21
2020-02-05,HT0113-10,HT0621-04,130,-1.24,-1.94,-0.46
2020-02-05,HT0113-10,HT0632-01,60,-0.84,-0.67,-0.31
2020-02-05,HT0113-10,HT0711-01,120,-0.34,-0.54,-0.32
2020-02-05,HT0113-10,HT0711-04,70,0.22,0.26,0.25
2020-02-05,HT0113-10,HT0911-01,60,-1.62,-1.06,-0.43
2020-02-05,HT0113-10,HT0911-03,100,-0.82,-0.95,-0.24
2020-02-05,HT0113-10,HT1011-01,130,-0.79,-1.23,-0.49
2020-02-05,HT0113-11,HT0111-01,2900,-0.06,-1.94,-0.09
2020-02-05,HT0113-11,HT0111-02,380,-0.28,-1.11,-0.27
2020-02-05,HT0113-11,HT0111-03,1820,-0.1,-1.97,-0.09
2020-02-05,HT0113-11,HT0112-01,1700,-0.02,-0.4,0
2020-02-05,HT0113-11,HT0113-02,70,-0.22,-0.33,-0.45
2020-02-05,HT0113-11,HT0113-03,70,-0.45,-0.65,-0.81
2020-02-05,HT0113-11,HT0113-05,60,0.45,0.32,0.26
2020-02-05,HT0113-11,HT0113-07,110,-0.45,-0.58,-0.45
2020-02-05,HT0113-11,HT0113-09,660,-0.07,-0.5,-0.09
2020-02-05,HT0113-11,HT0113-10,3030,-0.05,-1.59,-0.09
2020-02-05,HT0113-11,HT0113-13,70,0.45,0.71,0.99
2020-02-05,HT0113-11,HT0114-01,180,-0.34,-0.74,-0.36
2020-02-05,HT0113-11,HT0114-03,690,-0.06,-0.43,-0.09
2020-02-05,HT0113-11,HT0114-04,70,0.67,0.53,0.72
2020-02-05,HT0113-11,HT0114-05,940,-0.02,-0.22,0
2020-02-05,HT0113-11,HT0115-01,120,0.1,0.12,0.04
2020-02-05,HT0113-11,HT0116-02,170,-0.25,-0.47,-0.13
2020-02-05,HT0113-11,HT0117-01,1240,-0.16,-2.12,-0.18
2020-02-05,HT0113-11,HT0117-02,210,0.29,0.71,0.27
2020-02-05,HT0113-11,HT0118-03,480,0.04,0.21,0
2020-02-05,HT0113-11,HT0118-04,270,0.11,0.32,0.09
2020-02-05,HT0113-11,HT0121-01,320,0,0,0
2020-02-05,HT0113-11,HT0121-02,140,-0.17,-0.26,-0.09
2020-02-05,HT0113-11,HT0122-11,300,0.04,0.14,0
2020-02-05,HT0113-11,HT0123-01,120,0.11,0.15,0.04
2020-02-05,HT0113-11,HT0123-07,100,-0.67,-0.76,-0.35
2020-02-05,HT0113-11,HT0131-01,110,-0.84,-1.26,-0.99
2020-02-05,HT0113-11,HT0131-02,630,0.08,0.51,0.09
2020-02-05,HT0113-11,HT0131-03,280,-0.4,-1.23,-0.36
2020-02-05,HT0113-11,HT0132-01,60,1.12,0.88,0.65
2020-02-05,HT0113-11,HT0132-04,80,0,0,0
2020-02-05,HT0113-11,HT0135-01,60,-0.22,-0.18,-0.13
2020-02-05,HT0113-11,HT0141-03,340,0.04,0.13,0
2020-02-05,HT0113-11,HT0142-01,430,-0.05,-0.24,-0.04
2020-02-05,HT0113-11,HT0151-02,410,0,0,0
2020-02-05,HT0113-11,HT0211-01,310,-0.26,-0.88,-0.15
2020-02-05,HT0113-11,HT0211-03,80,0.13,0.12,0.05
2020-02-05,HT0113-11,HT0211-06,190,0.17,0.35,0.1
2020-02-05,HT0113-11,HT0211-11,80,0.22,0.19,0.1
2020-02-05,HT0113-11,HT0212-01,70,0.22,0.17,0.1
2020-02-05,HT0113-11,HT0213-01,60,-0.22,-0.18,-0.15
2020-02-05,HT0113-11,HT0213-02,70,-0.54,-0.47,-0.35
2020-02-05,HT0113-11,HT0311-02,280,-0.13,-0.4,-0.06
2020-02-05,HT0113-11,HT0311-03,180,-0.22,-0.41,-0.13
2020-02-05,HT0113-11,HT0313-03,70,0.45,0.51,0.52
2020-02-05,HT0113-11,HT0321-02,60,-0.45,-0.47,-0.52
2020-02-05,HT0113-11,HT0331-06,60,-0.67,-0.65,-0.71
2020-02-05,HT0113-11,HT0341-04,100,0.34,0.45,0.32
2020-02-05,HT0113-11,HT0344-01,70,-0.9,-0.98,-0.84
