month,pcod,residents,residents_perKm2,arrived,departed,delta_arrived,residents_diffwithref,abnormality,residents_pctchangewithref
2020-06-01,HT0542-01,40580,850,7140,6930,210,90,1.05,0.22
2020-06-01,HT0542-02,13560,410,1640,1600,30,40,0.69,0.28
2020-06-01,HT0542-03,68690,1070,9750,9850,-110,130,-0.01,0.2
2020-06-01,HT0542-04,24400,170,2530,2510,20,-130,-4.43,-0.51
2020-06-01,HT0542-05,15690,130,1360,1370,-10,-120,-1.73,-0.78
2020-06-01,HT0542-06,16410,170,1980,1980,0,20,0.42,0.14
2020-06-01,HT0543-01,23700,470,2680,2800,-120,-140,-1.98,-0.58
2020-06-01,HT0544-01,40200,400,4920,4840,80,480,3.78,1.21
2020-06-01,HT0551-01,30580,390,4310,4220,90,-160,-0.41,-0.53
2020-06-01,HT0551-03,26950,700,2710,2680,40,30,0.96,0.13
2020-06-01,HT0551-04,17070,260,2180,2160,20,10,0.09,0.08
2020-06-01,HT0551-05,9900,220,1160,1170,0,-10,-0.79,-0.11
2020-06-01,HT0551-06,14970,140,1450,1400,50,20,1.13,0.17
2020-06-01,HT0551-07,19350,200,2180,2210,-30,-30,-1.13,-0.14
2020-06-01,HT0551-08,25950,210,2350,2280,60,50,1.01,0.17
2020-06-01,HT0552-01,18500,420,2310,2180,120,600,11.19,3.37
2020-06-01,HT0552-03,9100,280,860,870,-10,-30,-1.12,-0.33
2020-06-01,HT0611-01,61650,340,8130,8350,-220,40,0.19,0.07
2020-06-01,HT0611-02,16720,150,1550,1560,0,80,3.52,0.46
2020-06-01,HT0611-03,23290,190,1640,1640,0,70,3.03,0.3
2020-06-01,HT0611-04,22990,130,1450,1430,30,100,0.66,0.43
2020-06-01,HT0612-01,34870,320,2760,2660,100,-540,-3.45,-1.52
2020-06-01,HT0612-02,9230,140,800,790,10,0,0.78,0
2020-06-01,HT0612-03,14100,120,960,960,0,10,0.1,0.1
2020-06-01,HT0613-01,25210,220,2140,2160,-10,-40,-2.08,-0.15
2020-06-01,HT0613-02,14330,200,1000,1000,0,,,
2020-06-01,HT0613-03,6520,100,470,470,0,0,1.07,0.01
2020-06-01,HT0613-04,16260,150,1290,1290,0,-30,-4.44,-0.21
2020-06-01,HT0614-01,22960,150,2060,2060,0,-30,-0.49,-0.12
2020-06-01,HT0621-01,40910,580,3970,4070,-110,-10,-0.09,-0.04
2020-06-01,HT0621-02,6950,70,580,580,0,0,,0
2020-06-01,HT0621-03,11620,140,960,960,0,-60,-0.41,-0.47
2020-06-01,HT0621-04,77360,1040,8320,8330,-10,-940,-2.78,-1.21
2020-06-01,HT0622-01,14200,310,1620,1660,-40,30,-0.36,0.19
2020-06-01,HT0622-02,10470,170,1090,1090,0,100,2.49,0.94
2020-06-01,HT0622-03,8640,240,1220,1220,0,-10,-0.12,-0.06
2020-06-01,HT0623-01,9460,100,770,770,0,-60,-1.72,-0.68
2020-06-01,HT0623-02,21840,180,2480,2440,40,-200,-1.94,-0.93
2020-06-01,HT0623-03,23180,160,2280,2320,-40,30,0.27,0.11
2020-06-01,HT0631-01,14320,210,1530,1590,-50,-20,-1.17,-0.11
2020-06-01,HT0631-02,30390,390,2520,2540,-20,-290,-4.19,-0.94
2020-06-01,HT0632-01,49300,370,3430,3450,-10,-20,-0.19,-0.05
2020-06-01,HT0632-02,17800,170,1050,1050,0,0,-0.02,0
2020-06-01,HT0632-03,18180,270,1560,1510,50,80,1.72,0.42
2020-06-01,HT0633-01,8670,170,730,730,0,0,0.17,0
2020-06-01,HT0633-02,25510,220,1810,1810,0,-110,-2.11,-0.43
2020-06-01,HT0641-01,19940,130,1500,1500,0,0,,0
2020-06-01,HT0641-02,23800,190,1830,1830,0,-110,-1.85,-0.44
2020-06-01,HT0641-03,12150,140,860,860,0,-10,-5.69,-0.06
2020-06-01,HT0642-01,38080,330,4200,4180,20,260,1.72,0.68
2020-06-01,HT0642-02,27170,220,1960,1960,0,-30,-2.15,-0.12
2020-06-01,HT0711-01,72980,1390,12100,11910,190,190,3.03,0.26
2020-06-01,HT0711-02,7860,200,1140,1140,0,0,0,0
2020-06-01,HT0711-03,11120,300,1560,1560,0,-10,-2.4,-0.09
2020-06-01,HT0711-04,41400,1690,6740,6650,90,20,-0.38,0.05
2020-06-01,HT0711-05,7620,270,860,860,0,0,0,0
2020-06-01,HT0711-06,8530,240,1360,1370,-10,,,
2020-06-01,HT0712-01,27600,650,5090,5100,-10,-20,-1.53,-0.08
2020-06-01,HT0712-02,17600,360,3030,3030,0,,,
2020-06-01,HT0712-03,18510,350,2830,2830,0,0,0,0
2020-06-01,HT0712-04,7870,180,1060,1060,0,0,0,0
2020-06-01,HT0713-01,6780,270,1050,1050,0,0,0,0
2020-06-01,HT0713-02,15370,480,1890,1860,40,110,1.77,0.75
2020-06-01,HT0713-03,10520,110,1340,1340,0,0,,0
2020-06-01,HT0714-01,13960,520,1600,1600,0,0,0,0
2020-06-01,HT0714-02,18930,280,3220,3220,0,0,0,0
2020-06-01,HT0714-03,9940,310,1660,1660,0,0,,0
2020-06-01,HT0715-01,8770,290,1290,1290,0,0,,0
2020-06-01,HT0715-02,5860,130,820,820,0,0,,0
2020-06-01,HT0715-03,8710,160,1150,1150,0,0,0,0
2020-06-01,HT0716-01,14450,320,1720,1720,0,0,0,0
2020-06-01,HT0721-01,13080,300,1490,1480,10,0,0.31,0.01
2020-06-01,HT0721-02,5910,420,990,990,0,0,,0
2020-06-01,HT0722-01,9500,380,1240,1240,0,0,-0.87,-0.03
2020-06-01,HT0722-02,6620,310,700,700,0,0,0,0
2020-06-01,HT0722-03,8070,350,1220,1220,0,0,0,0
2020-06-01,HT0723-01,2460,310,400,400,0,0,0,0
2020-06-01,HT0723-02,14610,440,2110,2150,-40,-200,-1.12,-1.34
2020-06-01,HT0723-03,10240,1150,1530,1530,0,0,-0.35,-0.02
2020-06-01,HT0731-01,8440,100,1310,1310,0,0,0,0
2020-06-01,HT0731-02,16800,420,1720,1720,0,0,0,0
2020-06-01,HT0731-03,14450,360,1930,1930,0,0,0,0
2020-06-01,HT0731-04,6310,50,940,940,0,0,,0
2020-06-01,HT0731-05,7530,290,1260,1260,0,0,0,0
2020-06-01,HT0731-06,16920,250,2190,2190,0,0,0,0
2020-06-01,HT0731-07,11500,90,2310,2320,-10,-10,-0.41,-0.09
2020-06-01,HT0731-08,7230,250,1010,1010,0,0,0,0
2020-06-01,HT0731-09,8010,160,1020,1020,0,0,0.36,0.04
2020-06-01,HT0731-10,9480,230,1460,1460,0,0,0,0
2020-06-01,HT0732-01,2680,150,430,430,0,0,,0
2020-06-01,HT0732-02,16780,580,2360,2350,0,-10,-2.68,-0.07
2020-06-01,HT0732-03,11590,450,1220,1220,0,10,1.37,0.04
2020-06-01,HT0732-04,7810,320,970,970,0,0,0,0
2020-06-01,HT0732-05,4850,290,770,770,0,0,,0
2020-06-01,HT0732-06,6710,280,980,980,0,0,0,0
2020-06-01,HT0732-07,5070,220,670,670,0,0,0,0
2020-06-01,HT0732-08,4950,230,680,680,0,0,0,0
2020-06-01,HT0733-01,15500,270,2800,2800,0,0,0,0
2020-06-01,HT0733-02,13310,240,1860,1860,0,0,0,0
2020-06-01,HT0733-03,6290,170,900,900,0,0,,0
2020-06-01,HT0733-04,7090,150,970,970,0,0,0,0
2020-06-01,HT0733-05,1920,60,220,220,0,0,0,0
2020-06-01,HT0741-01,6040,230,850,850,0,0,0,0
2020-06-01,HT0741-02,10060,390,1340,1340,0,0,0,0
2020-06-01,HT0741-03,3400,190,420,420,0,0,0,0
2020-06-01,HT0742-01,11450,520,1720,1720,0,0,0,0
2020-06-01,HT0742-02,5700,160,870,870,0,0,0,0
2020-06-01,HT0743-02,1750,230,250,250,0,0,,0
2020-06-01,HT0743-03,3120,220,430,430,0,0,,0
2020-06-01,HT0751-01,8920,170,1310,1310,0,0,0,0
2020-06-01,HT0751-02,5460,120,690,690,0,0,0,0
2020-06-01,HT0751-03,8800,460,1210,1210,0,0,,0
2020-06-01,HT0752-01,4990,220,660,660,0,0,0,0
2020-06-01,HT0752-02,3310,70,430,430,0,0,,0
2020-06-01,HT0752-03,19350,380,2420,2420,0,0,,0
2020-06-01,HT0753-01,10600,350,1470,1470,0,0,0,0
2020-06-01,HT0753-02,2250,60,300,300,0,0,,0
2020-06-01,HT0753-03,5390,110,650,650,0,0,,0
2020-06-01,HT0753-04,3460,120,490,490,0,0,0,0
2020-06-01,HT0811-01,7170,220,740,740,0,0,0,0
2020-06-01,HT0811-02,13620,250,980,980,0,0,0,0
2020-06-01,HT0811-03,21930,170,2070,2070,0,0,0,0
2020-06-01,HT0811-04,10090,340,730,730,0,0,0,0
2020-06-01,HT0811-05,12710,320,1040,1030,10,30,0.93,0.21
2020-06-01,HT0811-06,14200,320,1060,1060,0,0,,0
2020-06-01,HT0811-07,7730,270,700,690,0,-30,-1.65,-0.44
2020-06-01,HT0811-08,24010,930,2180,2180,0,-10,-0.59,-0.03
2020-06-01,HT0811-09,23830,720,2120,2160,-40,-10,0.11,-0.06
2020-06-01,HT0812-01,8210,450,860,860,0,0,0,0
2020-06-01,HT0812-02,11340,400,840,840,0,0,0,0
2020-06-01,HT0812-04,9850,350,1020,1020,0,0,,0
2020-06-01,HT0813-01,8890,260,660,660,0,0,0,0
2020-06-01,HT0814-01,14140,640,1130,1130,0,0,0,0
2020-06-01,HT0814-02,6320,60,490,490,0,0,,0
2020-06-01,HT0814-03,10470,220,820,820,0,0,0,0
2020-06-01,HT0815-01,12740,450,1120,1120,0,0,0,0
2020-06-01,HT0815-02,12820,280,1020,1020,0,0,0,0
2020-06-01,HT0821-01,14710,1120,1110,1110,0,0,0,0
2020-06-01,HT0821-02,7640,190,670,670,0,0,,0
2020-06-01,HT0821-03,7690,300,740,740,0,0,0,0
2020-06-01,HT0822-01,5690,240,400,400,0,0,0,0
2020-06-01,HT0822-03,13500,790,1060,1060,0,0,0,0
2020-06-01,HT0822-04,5530,260,470,470,0,0,,0
2020-06-01,HT0823-01,12380,180,1070,1070,0,0,0,0
2020-06-01,HT0823-02,5990,160,590,590,0,0,0,0
2020-06-01,HT0823-03,4000,190,240,240,0,0,,0
2020-06-01,HT0831-01,10360,210,870,870,0,0,0,0
2020-06-01,HT0831-03,2260,110,160,160,0,0,0,0
2020-06-01,HT0832-01,7250,150,650,650,0,0,0,0
2020-06-01,HT0832-02,12080,130,1210,1210,0,0,0,-0.02
2020-06-01,HT0832-03,7900,260,710,710,0,0,0,0
2020-06-01,HT0832-04,7740,200,510,510,0,-40,-5.72,-0.54
2020-06-01,HT0833-01,18670,200,1550,1550,0,0,0,0
2020-06-01,HT0833-03,1970,30,210,210,0,0,,0
2020-06-01,HT0834-01,5880,160,470,470,0,0,0,0
2020-06-01,HT0834-02,20480,550,1660,1660,0,0,0,0
2020-06-01,HT0834-03,4590,230,430,430,0,0,0,0
2020-06-01,HT0834-04,10510,130,1020,1020,0,0,,0
2020-06-01,HT0834-05,5290,80,430,430,0,0,,0
2020-06-01,HT0834-06,2780,60,190,190,0,0,,0
2020-06-01,HT0911-01,61080,3740,5390,5370,20,130,1.02,0.21
2020-06-01,HT0911-02,10160,510,730,760,-30,30,0.72,0.3
2020-06-01,HT0911-03,103460,4830,9560,9810,-250,-340,-0.52,-0.33
2020-06-01,HT0911-04,29000,280,1640,1640,0,-40,-1.13,-0.13
2020-06-01,HT0911-05,16060,130,880,880,0,0,0,0
2020-06-01,HT0911-06,11240,160,770,790,-20,-20,-0.48,-0.22
2020-06-01,HT0912-01,20360,320,1140,1160,-20,,,
2020-06-01,HT0912-02,22030,190,1420,1410,10,-60,-1.92,-0.26
2020-06-01,HT0913-01,12030,210,760,790,-30,40,3.68,0.31
2020-06-01,HT0913-02,13170,140,760,770,-20,0,-0.49,-0.02
2020-06-01,HT0913-03,52020,810,4240,4060,180,-110,0,-0.2
2020-06-01,HT0914-01,18600,700,940,940,0,10,0.91,0.06
2020-06-01,HT0914-02,14090,510,800,800,0,-10,-0.42,-0.05
2020-06-01,HT0921-01,11890,880,680,680,-10,20,-0.31,0.14
2020-06-01,HT0921-02,42710,3250,3630,3730,-100,-140,-1.72,-0.33
2020-06-01,HT0921-03,27020,1080,1620,1580,30,40,1,0.14
2020-06-01,HT0921-04,18360,870,1350,1350,0,20,1.18,0.1
2020-06-01,HT0921-05,15810,770,970,960,0,0,-0.44,-0.02
2020-06-01,HT0921-06,7700,370,320,340,-20,60,3.46,0.73
2020-06-01,HT0922-02,6420,260,370,370,0,,,
2020-06-01,HT0922-03,14030,730,730,730,0,0,-0.39,-0.01
2020-06-01,HT0931-01,16920,100,1030,1030,0,0,-2.59,-0.02
2020-06-01,HT0931-02,18450,610,1050,1090,-40,-80,-2.27,-0.42
2020-06-01,HT0932-01,1570,30,100,100,0,0,0,0
2020-06-01,HT0932-02,5280,120,250,250,0,0,,0
2020-06-01,HT0932-03,17310,480,770,780,0,,,
2020-06-01,HT0932-04,5820,90,300,300,0,0,,0
2020-06-01,HT0933-01,14840,170,870,870,0,0,-0.78,-0.01
2020-06-01,HT0933-02,15090,220,920,930,0,0,0,0
2020-06-01,HT0933-03,9270,320,480,480,0,,,
2020-06-01,HT0934-01,31070,230,2270,2230,40,20,0.21,0.07
2020-06-01,HT0934-02,26810,260,1770,1770,0,,,
2020-06-01,HT0934-03,32050,320,2340,2330,10,20,-0.32,0.05
2020-06-01,HT0934-04,13620,430,610,610,0,0,0.03,0
2020-06-01,HT0934-05,25330,830,1290,1270,20,20,0.44,0.1
2020-06-01,HT0934-06,19160,590,1110,1110,0,-10,-0.01,-0.04
2020-06-01,HT0934-07,18450,390,890,890,0,0,,0
2020-06-01,HT1011-01,65090,1280,9580,9220,360,-360,-0.96,-0.55
2020-06-01,HT1011-02,6920,140,870,870,0,0,0,0
2020-06-01,HT1011-03,11000,240,1280,1290,-10,10,0.59,0.13
2020-06-01,HT1011-04,11480,520,1260,1290,-30,,,
2020-06-01,HT1012-01,9270,530,1020,1020,0,0,,0
2020-06-01,HT1012-02,6050,300,640,640,0,0,0,0
2020-06-01,HT1012-03,9340,320,1020,1020,0,0,0,0
2020-06-01,HT1012-04,3120,140,390,390,0,0,,0
2020-06-01,HT1013-01,6830,330,1000,1010,0,10,0.51,0.09
2020-06-01,HT1013-02,11920,460,1270,1280,0,,,
2020-06-01,HT1013-03,2700,110,330,330,0,0,0,0
2020-06-01,HT1013-04,5530,370,590,590,0,0,,0
2020-06-01,HT1014-01,12000,320,1290,1290,0,0,0,0
2020-06-01,HT1014-02,5290,180,500,500,0,0,0,0
2020-06-01,HT1021-01,8070,280,680,680,0,0,0,0
2020-06-01,HT1021-02,18850,450,2300,2310,-10,230,1.63,1.22
2020-06-01,HT1021-03,10250,280,1110,1110,0,0,,0
2020-06-01,HT1022-01,8140,140,1150,1150,0,0,0,0
2020-06-01,HT1022-02,13440,230,1570,1570,0,0,0,0
2020-06-01,HT1022-03,8270,210,1160,1160,0,0,0,0
2020-06-01,HT1023-01,8730,350,1080,1080,0,0,0,0
2020-06-01,HT1023-02,9940,180,1420,1420,0,0,,0
2020-06-01,HT1023-03,18270,330,1850,1830,20,30,0.94,0.15
2020-06-01,HT1023-04,4540,220,430,430,0,0,0,0
2020-06-01,HT1024-01,7230,210,1020,1020,0,0,0,0
2020-06-01,HT1024-02,6290,340,760,760,0,0,0,0
2020-06-01,HT1024-03,6610,310,790,790,0,0,0,0
2020-06-01,HT1025-01,19880,840,2120,2120,0,90,1.74,0.44
2020-06-01,HT1025-02,9610,250,1090,1090,0,,,
2020-06-01,HT1025-03,7530,250,900,900,0,0,0,0
2020-06-01,HT1031-01,5650,170,590,590,0,0,0,0
2020-06-01,HT1031-02,8870,240,1120,1120,0,0,0,0
2020-06-01,HT1031-03,9980,310,1190,1190,0,0,0,0
2020-06-01,HT1031-04,5880,230,590,590,0,0,,0
2020-06-01,HT1031-05,9630,170,1040,1040,0,0,0,0
2020-06-01,HT1032-01,1770,60,160,160,0,0,0,0
2020-06-01,HT1032-02,3030,220,420,420,0,0,0,0
2020-07-01,HT0111-01,553560,30140,257970,256700,1270,8030,1.69,1.47
2020-07-01,HT0111-02,74810,10800,48860,50070,-1220,1420,0.62,1.93
2020-07-01,HT0111-03,287920,32130,124050,124390,-340,14530,7.48,5.31
2020-07-01,HT0112-01,357030,13690,167640,171660,-4020,-18200,-1.55,-4.85
2020-07-01,HT0113-01,480,110,120,120,0,0,,0
2020-07-01,HT0113-02,5080,400,1510,1400,100,-10,-0.27,-0.28
2020-07-01,HT0113-03,3070,300,730,740,-10,-10,-0.54,-0.24
2020-07-01,HT0113-04,4160,240,1090,1100,-10,90,0.25,2.32
2020-07-01,HT0113-06,3510,240,340,340,0,0,,0
2020-07-01,HT0113-07,5680,590,2190,2160,20,-10,0,-0.11
2020-07-01,HT0113-08,4690,280,580,540,40,,,
2020-07-01,HT0113-09,74520,12780,34130,33670,450,-3570,-3.09,-4.57
2020-07-01,HT0113-10,243890,19900,114780,112700,2080,2240,0.88,0.93
2020-07-01,HT0113-11,176080,8610,56030,56540,-510,3100,2.03,1.79
2020-07-01,HT0113-12,4330,200,360,360,0,10,0,0.26
2020-07-01,HT0113-13,2280,410,370,370,0,0,,0
2020-07-01,HT0114-01,35140,2850,23880,24480,-610,-20,0,-0.05
2020-07-01,HT0114-02,1830,40,170,170,0,0,0,0
2020-07-01,HT0114-03,132660,4030,56500,54580,1910,-6640,-0.56,-4.77
2020-07-01,HT0114-04,14120,420,3960,3910,50,-380,-1.48,-2.6
2020-07-01,HT0114-05,246670,7640,140790,135590,5200,3030,1.14,1.24
2020-07-01,HT0115-01,40080,930,7160,7360,-200,-270,-1.01,-0.67
2020-07-01,HT0115-02,4890,130,650,650,-10,-50,-2.31,-1.04
2020-07-01,HT0115-03,19460,430,2670,2690,-20,-250,-2.49,-1.24
2020-07-01,HT0115-04,3170,90,360,360,0,0,0,0
2020-07-01,HT0115-05,5890,140,850,860,-10,-40,-1.9,-0.73
2020-07-01,HT0116-01,5450,370,500,500,0,0,0,0
2020-07-01,HT0116-02,31030,890,4490,4420,70,-390,-2.08,-1.23
2020-07-01,HT0116-03,14010,350,2350,2310,30,-60,-1.97,-0.42
2020-07-01,HT0117-01,217650,13360,125950,122130,3820,-11980,-6.21,-5.22
2020-07-01,HT0117-02,41880,8230,19270,19010,260,-150,0.21,-0.36
2020-07-01,HT0118-03,111100,7060,102750,106930,-4180,-3130,-3.84,-2.74
2020-07-01,HT0118-04,66540,5230,37730,38410,-670,160,0.52,0.25
2020-07-01,HT0121-01,158870,3920,27380,27810,-430,1300,1.31,0.83
2020-07-01,HT0121-02,56720,1390,8300,8220,90,-410,-1.35,-0.71
2020-07-01,HT0121-03,15600,430,2640,2650,-10,220,1.8,1.45
2020-07-01,HT0121-04,16910,620,2280,2310,-30,50,0.84,0.28
2020-07-01,HT0121-05,8410,220,860,860,0,0,,0
2020-07-01,HT0121-06,1200,60,120,120,0,0,,0
2020-07-01,HT0121-07,1430,60,150,150,0,0,,0
2020-07-01,HT0121-08,1390,60,120,120,0,0,0,0
2020-07-01,HT0121-09,1110,60,110,110,0,0,,0
2020-07-01,HT0121-10,3130,90,350,350,0,0,,0
2020-07-01,HT0121-11,2490,90,220,220,0,0,0,0
2020-07-01,HT0121-12,1990,80,180,180,0,0,0,0
2020-07-01,HT0121-13,1890,100,220,220,0,0,0,0
2020-07-01,HT0122-01,28830,660,2690,2790,-100,,,
2020-07-01,HT0122-02,3420,80,360,360,0,0,0,0
2020-07-01,HT0122-03,1560,50,170,170,0,0,0,0
2020-07-01,HT0122-04,2160,60,170,170,0,0,,0
2020-07-01,HT0122-05,590,60,70,70,0,0,,0
2020-07-01,HT0122-06,2180,100,220,220,0,0,0,0
2020-07-01,HT0122-08,4550,100,440,440,0,0,0,0
2020-07-01,HT0122-09,2220,70,200,200,0,0,,0
2020-07-01,HT0122-10,1220,60,100,100,0,0,0,0
2020-07-01,HT0122-11,238920,6190,35520,35400,120,170,-0.32,0.07
2020-07-01,HT0122-12,20700,570,2500,2500,0,-110,-2.25,-0.54
2020-07-01,HT0123-01,75610,1710,8230,8170,60,-540,-0.61,-0.72
2020-07-01,HT0123-02,9600,160,1160,1160,0,-40,-1.17,-0.38
2020-07-01,HT0123-03,3230,190,290,290,0,0,0,0
2020-07-01,HT0123-04,6950,230,670,670,0,0,,0
2020-07-01,HT0123-05,5620,210,530,530,0,0,0,0
2020-07-01,HT0123-06,4640,220,430,430,0,0,,0
2020-07-01,HT0123-07,51930,1140,8260,8190,80,770,1.64,1.5
2020-07-01,HT0131-01,22230,540,11330,11060,270,650,1.08,3.02
2020-07-01,HT0131-02,171250,3640,70160,70560,-400,5040,1.77,3.03
2020-07-01,HT0131-03,74990,2880,34750,35360,-600,1570,0.44,2.14
2020-07-01,HT0131-04,9930,450,1080,1080,-10,,,
2020-07-01,HT0131-05,19960,470,3930,3910,20,-100,-1.21,-0.49
2020-07-01,HT0131-06,2280,30,180,180,0,0,0,0
2020-07-01,HT0131-07,3660,30,320,320,0,0,0,0
2020-07-01,HT0131-08,6160,60,710,710,0,-180,-3.59,-2.78
2020-07-01,HT0131-09,10360,190,1210,1200,10,10,1.12,0.13
2020-07-01,HT0131-10,7420,70,830,830,0,-10,-1.28,-0.2
2020-07-01,HT0132-01,30240,220,3440,3390,50,30,0.36,0.1
2020-07-01,HT0132-02,4080,90,350,350,0,0,0,0
2020-07-01,HT0132-04,37650,520,5070,5040,30,-100,-1.1,-0.27
2020-07-01,HT0133-01,7600,270,570,570,0,0,0,0
2020-07-01,HT0133-02,6650,60,670,670,0,0,0,0
2020-07-01,HT0133-03,35190,200,4360,4390,-20,50,2.6,0.15
2020-07-01,HT0133-04,6040,60,570,570,0,0,0,0
2020-07-01,HT0133-05,20960,270,2130,2140,-10,-310,-1.8,-1.45
2020-07-01,HT0134-01,12190,210,1450,1400,50,-50,-0.54,-0.43
2020-07-01,HT0134-02,13430,340,1310,1320,0,-10,-0.19,-0.04
2020-07-01,HT0134-03,11670,220,1270,1270,0,-10,-1.84,-0.1
2020-07-01,HT0134-04,10940,340,1000,1000,0,-40,-1.39,-0.37
2020-07-01,HT0134-05,7560,170,780,780,0,,,
2020-07-01,HT0135-01,49050,170,4680,4610,70,20,0.1,0.05
2020-07-01,HT0141-01,1980,280,230,230,0,0,,0
2020-07-01,HT0141-02,7370,80,870,880,-10,-20,-1.39,-0.29
2020-07-01,HT0141-03,127590,2740,27950,27760,190,820,2.22,0.65
2020-07-01,HT0141-04,6630,80,500,500,0,0,0,0
2020-07-01,HT0141-05,7530,80,850,850,10,-60,-1.37,-0.79
2020-07-01,HT0141-06,6320,70,510,510,0,-60,-1.32,-0.98
2020-07-01,HT0142-01,109640,2720,33140,33540,-400,,,
2020-07-01,HT0142-02,2910,190,250,250,0,0,,0
2020-07-01,HT0142-03,4150,110,330,330,0,0,0,0
2020-07-01,HT0142-04,4540,40,510,510,0,0,,0
2020-07-01,HT0151-01,4540,70,450,450,0,0,0,0
2020-07-01,HT0151-02,272780,4050,28980,29570,-590,960,0.38,0.35
2020-07-01,HT0151-04,2760,20,230,230,0,0,0,0
2020-07-01,HT0152-01,6020,90,610,610,0,0,0,0
2020-07-01,HT0152-02,4910,70,540,540,0,0,0,0
2020-07-01,HT0152-03,9590,140,780,780,0,0,0,0
2020-07-01,HT0152-04,5060,60,450,450,0,0,0,0
2020-07-01,HT0152-05,1700,50,150,150,0,0,,0
2020-07-01,HT0211-01,74660,1000,11250,10880,370,-230,-1.6,-0.3
2020-07-01,HT0211-02,2950,220,350,350,0,0,0,0
2020-07-01,HT0211-03,15000,330,2990,2910,80,340,0.69,2.31
2020-07-01,HT0211-04,5990,150,1040,1040,0,-20,-1.97,-0.39
2020-07-01,HT0211-05,2800,170,300,300,0,0,,0
2020-07-01,HT0211-06,48560,970,5940,5880,60,-130,-0.42,-0.26
2020-07-01,HT0211-07,7910,180,1070,1080,-10,-80,-2.58,-1.05
2020-07-01,HT0211-08,11950,520,1680,1690,-10,-160,-1.25,-1.35
2020-07-01,HT0211-09,7190,230,1040,1050,-10,40,1.28,0.51
2020-07-01,HT0211-10,10690,290,1410,1400,10,40,1.64,0.36
2020-07-01,HT0211-11,25120,370,2960,3020,-60,-150,-1.23,-0.58
2020-07-01,HT0212-01,18790,730,3440,3420,20,50,0.25,0.29
2020-07-01,HT0212-02,6470,240,1350,1320,30,-40,-1.58,-0.63
2020-07-01,HT0212-03,17160,320,2410,2360,60,-230,-1.27,-1.32
2020-07-01,HT0212-04,17050,360,3880,3810,80,-90,-0.18,-0.51
2020-07-01,HT0212-05,14240,400,2940,3020,-80,-140,-2.78,-0.96
2020-07-01,HT0213-01,11800,750,2230,2240,-10,-130,-1.04,-1.09
2020-07-01,HT0213-02,15570,580,2890,2890,10,-50,-0.12,-0.33
2020-07-01,HT0213-03,6250,390,660,660,0,-10,-0.92,-0.14
2020-07-01,HT0213-04,5880,270,910,920,-10,30,1.24,0.51
2020-07-01,HT0214-01,8060,210,1050,1050,0,-40,-1.28,-0.45
2020-07-01,HT0214-02,5170,220,490,490,0,0,0,0
2020-07-01,HT0214-03,13310,550,1900,1900,10,250,0.92,1.94
2020-07-01,HT0221-01,8820,210,1090,1090,0,0,0,0
2020-07-01,HT0221-02,7870,220,1420,1380,50,40,1.41,0.56
2020-07-01,HT0221-03,3760,140,440,440,0,0,,0
2020-07-01,HT0221-04,4120,210,420,420,0,0,,0
2020-07-01,HT0221-05,13670,310,1900,1910,-10,270,1.17,2.01
2020-07-01,HT0221-06,1420,150,140,140,0,0,,0
2020-07-01,HT0221-07,4040,230,450,450,0,0,,0
2020-07-01,HT0221-08,7150,250,1180,1190,-10,80,0.71,1.09
2020-07-01,HT0221-09,15250,200,1470,1430,30,-200,-1.01,-1.3
2020-07-01,HT0222-01,17540,260,1960,1960,0,30,0.8,0.18
2020-07-01,HT0222-02,8060,320,980,980,0,0,0.24,-0.03
2020-07-01,HT0222-03,2810,390,290,290,0,0,0,0
2020-07-01,HT0222-04,4050,330,460,460,0,0,0,0
2020-07-01,HT0222-05,3700,320,420,420,0,0,,0
2020-07-01,HT0222-06,14580,280,1800,1900,-90,100,4.11,0.71
2020-07-01,HT0231-01,10590,160,1930,1900,30,10,0.63,0.11
2020-07-01,HT0231-02,11150,190,1770,1730,50,-80,-0.05,-0.74
2020-07-01,HT0231-03,5520,200,740,740,0,0,0,0
2020-07-01,HT0231-04,9770,190,1420,1470,-50,-30,-2.02,-0.29
2020-07-01,HT0231-05,16850,300,2040,2030,0,-10,-0.84,-0.05
2020-07-01,HT0231-06,9230,170,1250,1250,0,-10,0,-0.09
2020-07-01,HT0231-07,13100,200,1650,1650,0,-70,-2.59,-0.57
2020-07-01,HT0232-01,17190,220,2430,2460,-30,-20,-1.66,-0.12
2020-07-01,HT0233-01,25700,490,3470,3490,-20,70,0.19,0.28
2020-07-01,HT0233-02,9460,140,1200,1190,10,0,2.76,0.04
2020-07-01,HT0234-01,15310,120,1930,1920,10,,,
2020-07-01,HT0311-01,19250,920,3570,3590,-20,280,2.02,1.49
2020-07-01,HT0311-02,143420,7520,35970,36260,-290,-1400,-1.89,-0.97
2020-07-01,HT0311-03,93000,6570,18740,18950,-210,-1700,-3.62,-1.8
2020-07-01,HT0312-01,14880,540,2560,2550,10,10,0.34,0.04
2020-07-01,HT0312-02,14150,440,2090,2090,0,90,2.03,0.62
2020-07-01,HT0313-01,16040,280,3340,3360,-20,,,
2020-07-01,HT0313-02,10400,260,1330,1330,0,,,
2020-07-01,HT0313-03,29030,850,4700,4670,20,-230,-0.55,-0.78
2020-07-01,HT0321-02,23490,650,5630,5380,250,10,0.18,0.06
2020-07-01,HT0321-03,10510,300,1600,1560,40,20,0.75,0.22
