date,pcod,presence,presence_perKm2,trips_in,trips_out,abnormality,presence_diffwithref,presence_pctchangewithref
2020-02-06,HT0552-01,17560,400,960,970,-0.25,-340,-1.9
2020-02-06,HT0552-03,9500,300,610,600,0.55,370,4.05
2020-02-06,HT0611-01,63600,350,3910,3930,0.48,1990,3.23
2020-02-06,HT0611-02,16220,150,630,650,-0.4,-430,-2.57
2020-02-06,HT0611-03,21220,170,830,830,-1.37,-2000,-8.61
2020-02-06,HT0611-04,21420,130,920,910,-0.96,-1480,-6.46
2020-02-06,HT0612-01,38020,350,2010,1970,1.1,2610,7.37
2020-02-06,HT0612-02,9870,150,390,380,1.1,650,7.03
2020-02-06,HT0612-03,14190,120,590,590,0.11,100,0.74
2020-02-06,HT0613-01,26540,230,1090,1120,0.85,1300,5.14
2020-02-06,HT0613-02,15440,210,500,500,1.19,1070,7.42
2020-02-06,HT0613-03,6580,100,180,190,0.14,60,0.94
2020-02-06,HT0613-04,16730,150,640,600,0.43,440,2.7
2020-02-06,HT0614-01,24820,160,870,900,1.13,1830,7.98
2020-02-06,HT0621-01,38340,540,2190,2220,-0.93,-2590,-6.32
2020-02-06,HT0621-02,7260,70,130,140,0.67,310,4.4
2020-02-06,HT0621-03,11180,130,560,560,-0.62,-490,-4.22
2020-02-06,HT0621-04,83110,1120,5070,5160,0.97,4800,6.13
2020-02-06,HT0622-01,13210,290,700,720,-1.13,-960,-6.81
2020-02-06,HT0622-02,10610,180,480,470,0.34,230,2.22
2020-02-06,HT0622-03,7920,220,540,540,-1.18,-730,-8.41
2020-02-06,HT0623-01,9500,100,430,420,-0.04,-30,-0.29
2020-02-06,HT0623-02,22880,190,1120,1110,0.59,840,3.8
2020-02-06,HT0623-03,24130,170,1110,1090,0.6,980,4.21
2020-02-06,HT0631-01,14640,210,570,590,0.34,300,2.08
2020-02-06,HT0631-02,30520,390,1320,1320,-0.08,-160,-0.51
2020-02-06,HT0632-01,45070,340,1950,1980,-1.34,-4250,-8.61
2020-02-06,HT0632-02,18010,180,650,640,0.19,210,1.2
2020-02-06,HT0632-03,19100,290,650,660,0.83,1000,5.5
2020-02-06,HT0633-01,8760,170,360,350,0.18,90,1.05
2020-02-06,HT0633-02,23230,200,880,880,-1.5,-2400,-9.35
2020-02-06,HT0641-01,20840,140,310,310,0.64,900,4.52
2020-02-06,HT0641-02,24720,200,710,700,0.52,810,3.39
2020-02-06,HT0641-03,11600,130,240,240,-0.71,-560,-4.6
2020-02-06,HT0642-01,39660,340,1670,1650,0.75,1830,4.84
2020-02-06,HT0642-02,24920,210,910,880,-1.18,-2290,-8.41
2020-02-06,HT0711-01,84700,1610,5410,5570,1.23,11910,16.36
2020-02-06,HT0711-02,8980,220,300,290,1.05,1120,14.28
2020-02-06,HT0711-03,12680,340,470,470,1.02,1550,13.93
2020-02-06,HT0711-04,38970,1600,2660,2770,-0.45,-2410,-5.82
2020-02-06,HT0711-05,8630,300,160,160,0.98,1010,13.25
2020-02-06,HT0711-06,8710,250,300,290,0.17,180,2.11
2020-02-06,HT0712-01,30220,710,1360,1410,0.67,2600,9.39
2020-02-06,HT0712-02,15980,330,860,840,-0.68,-1610,-9.16
2020-02-06,HT0712-03,17050,320,730,680,-0.55,-1470,-7.93
2020-02-06,HT0713-01,6810,270,90,90,0.02,20,0.33
2020-02-06,HT0713-02,14460,450,630,640,-0.38,-800,-5.24
2020-02-06,HT0713-03,8680,90,310,290,-1.34,-1840,-17.5
2020-02-06,HT0714-01,11730,440,530,570,-1.17,-2240,-16.02
2020-02-06,HT0714-02,22230,330,640,680,1.29,3310,17.47
2020-02-06,HT0714-03,11000,340,80,110,0.74,1060,10.64
2020-02-06,HT0715-01,9870,330,170,170,0.92,1100,12.59
2020-02-06,HT0715-03,9390,170,130,90,0.58,670,7.75
2020-02-06,HT0716-01,16080,350,310,310,0.79,1630,11.3
2020-02-06,HT0721-01,12780,290,550,550,-0.17,-300,-2.3
2020-02-06,HT0722-01,10770,430,440,420,0.92,1270,13.33
2020-02-06,HT0722-02,6250,290,90,100,-0.38,-370,-5.6
2020-02-06,HT0722-03,6500,280,260,290,-1.3,-1570,-19.44
2020-02-06,HT0723-02,17120,520,630,600,1.05,2310,15.64
2020-02-06,HT0723-03,9740,1090,460,450,-0.34,-510,-4.95
2020-02-06,HT0731-01,6580,80,290,320,-1.58,-1860,-22.07
2020-02-06,HT0731-02,18910,470,650,650,0.89,2100,12.52
2020-02-06,HT0731-03,11610,290,410,420,-1.45,-2840,-19.63
2020-02-06,HT0731-05,6300,240,160,160,-1.21,-1230,-16.31
2020-02-06,HT0731-06,14880,220,640,640,-0.92,-2040,-12.07
2020-02-06,HT0731-07,9410,80,660,660,-1.45,-2100,-18.23
2020-02-06,HT0731-08,6700,230,110,110,-0.52,-530,-7.31
2020-02-06,HT0731-09,6520,130,370,370,-1.4,-1490,-18.57
2020-02-06,HT0731-10,9680,230,330,350,0.16,200,2.1
2020-02-06,HT0732-02,16120,560,690,720,-0.28,-670,-3.97
2020-02-06,HT0732-03,9870,380,430,450,-1.07,-1720,-14.84
2020-02-06,HT0732-04,6610,270,100,100,-1.14,-1210,-15.43
2020-02-06,HT0732-06,7320,310,130,130,0.67,610,9.15
2020-02-06,HT0733-01,15270,270,420,480,-0.1,-230,-1.49
2020-02-06,HT0733-02,13480,240,410,400,0.1,170,1.3
2020-02-06,HT0742-01,11160,500,310,290,-0.17,-290,-2.51
2020-02-06,HT0743-01,13070,480,490,490,0.39,630,5.03
2020-02-06,HT0751-01,8730,170,120,120,-0.16,-190,-2.08
2020-02-06,HT0751-03,8480,440,80,60,-0.26,-320,-3.64
2020-02-06,HT0752-03,19410,380,460,490,0.02,60,0.29
2020-02-06,HT0811-01,6630,210,120,120,-0.85,-530,-7.44
2020-02-06,HT0811-02,12200,230,250,270,-1.27,-1420,-10.42
2020-02-06,HT0811-03,21990,170,430,410,0.03,60,0.28
2020-02-06,HT0811-05,13370,330,280,280,0.72,680,5.35
2020-02-06,HT0811-06,14400,320,270,270,0.17,200,1.42
2020-02-06,HT0811-07,8480,290,190,190,1.01,720,9.21
2020-02-06,HT0811-08,24680,950,530,540,0.33,660,2.75
2020-02-06,HT0811-09,25490,770,460,470,0.86,1650,6.9
2020-02-06,HT0812-04,10650,380,170,150,0.98,800,8.15
2020-02-06,HT0814-01,13600,620,320,310,-0.49,-550,-3.87
2020-02-06,HT0814-03,11670,240,160,150,1.42,1200,11.51
2020-02-06,HT0815-01,13930,490,190,180,1.13,1190,9.37
2020-02-06,HT0815-02,12780,280,230,240,-0.04,-40,-0.35
2020-02-06,HT0821-01,15460,1170,190,180,0.59,740,5.06
2020-02-06,HT0822-03,13610,800,90,110,0.1,120,0.87
2020-02-06,HT0823-01,11770,180,100,100,-0.61,-610,-4.89
2020-02-06,HT0831-01,9740,190,150,140,-0.8,-620,-5.94
2020-02-06,HT0832-02,13190,140,270,290,1.09,1110,9.15
2020-02-06,HT0832-03,7960,260,140,140,0.09,60,0.75
2020-02-06,HT0832-04,7500,190,150,140,-0.44,-280,-3.63
2020-02-06,HT0833-01,16660,180,260,280,-1.39,-2010,-10.76
2020-02-06,HT0834-02,21250,570,390,420,0.46,770,3.74
2020-02-06,HT0834-04,10720,130,140,120,0.24,210,2
2020-02-06,HT0911-01,63560,3900,2640,2680,0.77,2600,4.27
2020-02-06,HT0911-02,9540,470,360,360,-1.02,-590,-5.82
2020-02-06,HT0911-03,102040,4770,4990,4980,-0.33,-1770,-1.7
2020-02-06,HT0911-04,29720,290,800,790,0.45,680,2.34
2020-02-06,HT0911-05,15620,120,350,330,-0.58,-440,-2.73
2020-02-06,HT0911-06,12120,170,330,360,1.52,860,7.62
2020-02-06,HT0912-01,19370,300,700,700,-0.94,-970,-4.75
2020-02-06,HT0912-02,23190,200,690,700,1,1100,4.99
2020-02-06,HT0913-01,12580,220,440,440,0.94,590,4.88
2020-02-06,HT0913-02,14300,150,390,380,1.65,1130,8.58
2020-02-06,HT0913-03,54150,840,1970,1970,0.7,2020,3.88
2020-02-06,HT0914-01,18250,690,670,630,-0.34,-340,-1.82
2020-02-06,HT0914-02,14720,540,490,470,0.8,620,4.38
2020-02-06,HT0921-01,11430,840,350,370,-0.76,-440,-3.74
2020-02-06,HT0921-02,43680,3330,1770,1790,0.36,830,1.94
2020-02-06,HT0921-03,27110,1090,1060,1100,0.1,130,0.49
2020-02-06,HT0921-04,19210,920,610,580,0.92,870,4.76
2020-02-06,HT0921-05,16170,790,470,470,0.41,360,2.25
2020-02-06,HT0921-06,7550,370,190,200,-0.21,-90,-1.12
2020-02-06,HT0922-02,6830,280,160,160,1.19,410,6.41
2020-02-06,HT0922-03,14850,770,370,380,1.08,820,5.87
2020-02-06,HT0931-01,16700,100,260,260,-0.29,-230,-1.35
2020-02-06,HT0931-02,20220,660,270,260,1.74,1690,9.14
2020-02-06,HT0932-03,18140,500,390,400,0.9,840,4.83
2020-02-06,HT0933-01,15580,180,250,250,0.93,750,5.03
2020-02-06,HT0933-02,14670,210,240,230,-0.54,-410,-2.75
2020-02-06,HT0933-03,8630,300,120,120,-1.38,-630,-6.8
2020-02-06,HT0934-01,31560,230,790,760,0.31,520,1.67
2020-02-06,HT0934-02,25310,240,610,600,-1.04,-1460,-5.45
2020-02-06,HT0934-03,32860,330,840,850,0.47,820,2.56
2020-02-06,HT0934-04,13000,410,280,270,-0.95,-620,-4.56
2020-02-06,HT0934-05,24740,810,510,510,-0.48,-560,-2.22
2020-02-06,HT0934-06,18900,590,420,440,-0.27,-270,-1.38
2020-02-06,HT0934-07,18790,390,290,260,0.39,350,1.89
2020-02-06,HT1011-01,55150,1090,5100,5080,-1.2,-10290,-15.73
2020-02-06,HT1011-02,6070,120,180,140,-1.05,-850,-12.25
2020-02-06,HT1011-03,10920,230,620,610,-0.05,-70,-0.63
2020-02-06,HT1011-04,12690,570,430,410,0.96,1240,10.81
2020-02-06,HT1012-01,8450,480,120,120,-0.77,-830,-8.92
2020-02-06,HT1012-02,6500,320,60,60,0.66,450,7.39
2020-02-06,HT1012-03,9640,330,290,300,0.29,300,3.26
2020-02-06,HT1013-01,6710,320,320,320,-0.13,-110,-1.59
2020-02-06,HT1013-02,10740,410,470,510,-0.8,-1170,-9.84
2020-02-06,HT1021-01,8650,300,240,240,0.61,580,7.19
2020-02-06,HT1021-02,18720,450,820,790,0.04,90,0.5
2020-02-06,HT1021-03,12270,340,210,210,1.69,2020,19.72
2020-02-06,HT1022-01,8040,140,90,90,-0.1,-100,-1.26
2020-02-06,HT1022-02,12450,220,400,380,-0.65,-990,-7.37
2020-02-06,HT1022-03,7990,200,90,90,-0.28,-280,-3.4
2020-02-06,HT1023-01,9080,360,100,100,0.36,350,3.96
2020-02-06,HT1023-02,8740,160,110,110,-0.94,-1200,-12.11
2020-02-06,HT1023-03,15970,290,730,740,-1.04,-2270,-12.47
2020-02-06,HT1024-03,7250,340,80,80,0.75,640,9.65
2020-02-06,HT1025-01,17740,750,560,550,-0.96,-2050,-10.37
2020-02-06,HT1025-02,10110,270,380,380,0.46,500,5.21
2020-02-06,HT1025-03,6800,230,220,220,-0.86,-730,-9.65
2020-02-06,HT1031-02,8280,220,180,220,-0.55,-590,-6.67
2020-02-06,HT1031-03,11080,340,300,290,0.97,1090,10.95
2020-02-06,HT1031-05,8010,140,100,100,-1.43,-1620,-16.85
2020-02-07,HT0111-01,449010,24450,156200,157430,-0.87,-96520,-17.7
2020-02-07,HT0111-02,89050,12860,21840,21710,1.07,15650,21.33
2020-02-07,HT0111-03,252990,28230,73530,73260,-0.39,-20400,-7.46
2020-02-07,HT0112-01,338410,12980,103600,104490,-0.44,-36820,-9.81
2020-02-07,HT0113-02,4320,340,1050,990,-0.8,-770,-15.11
2020-02-07,HT0113-03,3760,370,480,480,1.03,680,22
2020-02-07,HT0113-04,4740,270,770,770,0.85,670,16.6
2020-02-07,HT0113-05,5150,400,350,350,-0.33,-160,-3.02
2020-02-07,HT0113-06,3790,260,230,230,0.81,280,7.87
2020-02-07,HT0113-07,6650,690,1000,970,0.9,970,16.99
2020-02-07,HT0113-08,4460,260,370,370,-0.52,-210,-4.51
2020-02-07,HT0113-09,73960,12690,20550,20270,-0.26,-4130,-5.29
2020-02-07,HT0113-10,213630,17430,63530,62360,-0.57,-28020,-11.59
2020-02-07,HT0113-11,180460,8830,42270,42370,0.21,7490,4.33
2020-02-07,HT0113-12,4530,210,280,290,0.47,210,4.92
2020-02-07,HT0113-13,2600,460,260,270,0.71,310,13.71
2020-02-07,HT0114-01,25380,2060,8880,8870,-1.37,-9770,-27.81
2020-02-07,HT0114-02,1920,40,60,60,0.51,90,4.65
2020-02-07,HT0114-03,153560,4660,40700,41010,0.55,14260,10.24
2020-02-07,HT0114-04,14020,420,3200,3200,-0.16,-470,-3.26
2020-02-07,HT0114-05,304330,9420,62370,62630,1.22,60690,24.91
2020-02-07,HT0115-01,45400,1060,4450,4480,1.26,5050,12.51
2020-02-07,HT0115-02,4590,120,470,470,-0.82,-350,-7.14
2020-02-07,HT0115-03,20220,450,2110,2070,0.28,520,2.63
2020-02-07,HT0115-04,3190,90,170,170,0.04,10,0.45
2020-02-07,HT0115-05,5990,140,450,450,0.11,60,0.95
2020-02-07,HT0116-01,5500,370,250,250,0.09,50,0.89
2020-02-07,HT0116-02,28630,820,2800,2730,-0.89,-2780,-8.85
2020-02-07,HT0116-03,14990,380,1090,1080,0.73,920,6.53
2020-02-07,HT0117-01,226570,13900,68060,67970,-0.07,-3060,-1.34
2020-02-07,HT0117-02,45480,8930,11680,11730,0.41,3450,8.2
2020-02-07,HT0118-03,85690,5450,31480,31540,-1.34,-28530,-24.97
2020-02-07,HT0118-04,55930,4390,16860,16510,-0.8,-10450,-15.75
2020-02-07,HT0121-01,164880,4070,15750,15820,0.55,7310,4.64
2020-02-07,HT0121-02,57140,1400,5210,5420,0,0,0.01
2020-02-07,HT0121-03,15030,420,1130,1120,-0.25,-350,-2.28
2020-02-07,HT0121-04,15750,580,1250,1230,-0.69,-1110,-6.57
2020-02-07,HT0121-05,7990,210,210,200,-0.53,-420,-4.95
2020-02-07,HT0122-01,28710,650,1550,1540,-0.01,-10,-0.05
2020-02-07,HT0122-11,259510,6730,20880,20580,0.94,20770,8.7
2020-02-07,HT0122-12,19450,530,1230,1270,-0.75,-1360,-6.54
2020-02-07,HT0123-01,74470,1680,6080,6230,-0.23,-1690,-2.22
2020-02-07,HT0123-02,9580,150,560,550,-0.06,-60,-0.6
2020-02-07,HT0123-04,7410,250,310,310,0.75,460,6.59
2020-02-07,HT0123-05,6400,240,180,190,1.54,780,13.88
2020-02-07,HT0123-06,5030,240,70,70,0.92,390,8.44
2020-02-07,HT0123-07,57470,1270,3920,3960,1.39,6310,12.33
2020-02-07,HT0131-01,20740,500,5080,5060,-0.2,-830,-3.86
2020-02-07,HT0131-02,153400,3260,41030,40770,-0.4,-12820,-7.71
2020-02-07,HT0131-03,67920,2600,17450,17530,-0.4,-5500,-7.48
2020-02-07,HT0131-04,10090,460,590,540,0.17,170,1.67
2020-02-07,HT0131-05,19070,440,1770,1780,-0.49,-980,-4.9
2020-02-07,HT0131-08,6820,60,280,280,0.84,490,7.68
2020-02-07,HT0131-09,9320,170,770,730,-1.1,-1030,-9.92
2020-02-07,HT0131-10,6530,60,600,560,-1.32,-900,-12.11
2020-02-07,HT0132-01,30320,220,2300,2260,0.04,110,0.36
2020-02-07,HT0132-04,40600,560,3550,3470,0.78,2850,7.56
2020-02-07,HT0133-01,8210,290,320,320,0.84,610,8.03
2020-02-07,HT0133-02,6970,60,170,170,0.5,320,4.75
2020-02-07,HT0133-03,35670,200,2140,2040,0.16,530,1.51
2020-02-07,HT0133-04,6030,60,120,120,-0.01,-10,-0.13
2020-02-07,HT0133-05,21300,270,1270,1220,0.01,30,0.13
2020-02-07,HT0134-01,12030,210,750,760,-0.19,-220,-1.76
2020-02-07,HT0134-02,13330,340,610,610,-0.08,-100,-0.75
2020-02-07,HT0134-03,11630,220,490,500,-0.06,-60,-0.5
2020-02-07,HT0134-04,10020,310,560,560,-0.89,-960,-8.75
2020-02-07,HT0134-05,8100,180,300,280,0.69,540,7.2
2020-02-07,HT0135-01,54320,190,2850,2890,1.16,5300,10.82
2020-02-07,HT0141-02,7530,80,570,590,0.19,130,1.77
2020-02-07,HT0141-03,135070,2900,13520,13380,0.7,8300,6.54
2020-02-07,HT0141-04,5930,80,310,280,-1.18,-700,-10.6
2020-02-07,HT0141-05,8100,80,520,530,0.69,510,6.77
2020-02-07,HT0141-06,6030,70,350,370,-0.58,-350,-5.55
2020-02-07,HT0142-01,99480,2460,12650,12950,-0.92,-9740,-8.92
2020-02-07,HT0142-02,2740,180,120,120,-0.58,-170,-5.73
2020-02-07,HT0142-03,3980,110,270,270,-0.45,-170,-4.08
2020-02-07,HT0142-04,4940,40,290,290,0.92,400,8.89
2020-02-07,HT0151-02,240450,3570,14460,14740,-1.27,-31370,-11.54
2020-02-07,HT0152-03,8490,120,220,230,-1.15,-1100,-11.48
2020-02-07,HT0211-01,87620,1180,8410,8410,1.41,12740,17.02
2020-02-07,HT0211-02,2660,200,150,150,-0.88,-290,-9.97
2020-02-07,HT0211-03,15750,350,1430,1400,0.7,1090,7.43
2020-02-07,HT0211-04,6290,160,520,510,0.4,270,4.49
2020-02-07,HT0211-05,2490,160,150,150,-1.08,-310,-11.05
2020-02-07,HT0211-06,46050,920,4900,4770,-0.46,-2630,-5.4
2020-02-07,HT0211-07,9030,200,720,720,1.25,1040,13.04
2020-02-07,HT0211-08,11960,520,970,990,-0.11,-150,-1.25
2020-02-07,HT0211-09,6140,190,610,610,-1.38,-1020,-14.26
2020-02-07,HT0211-10,10280,280,890,880,-0.31,-370,-3.49
2020-02-07,HT0211-11,25170,370,2080,2080,-0.03,-90,-0.36
2020-02-07,HT0212-01,21490,830,1980,1990,1.46,2750,14.68
2020-02-07,HT0212-02,7270,270,720,730,1.13,750,11.54
2020-02-07,HT0212-03,18960,360,1930,1950,0.81,1570,9.01
2020-02-07,HT0212-04,16060,330,1750,1740,-0.59,-1080,-6.28
2020-02-07,HT0212-05,14010,400,1420,1400,-0.25,-370,-2.55
2020-02-07,HT0213-01,10400,660,1000,1010,-1.1,-1530,-12.85
2020-02-07,HT0213-02,16650,620,1580,1580,0.61,1020,6.55
2020-02-07,HT0213-03,6080,380,400,420,-0.29,-180,-2.91
2020-02-07,HT0213-04,6580,310,540,550,1.2,730,12.51
2020-02-07,HT0214-01,8130,220,570,570,0.04,30,0.37
2020-02-07,HT0214-02,4370,190,200,160,-1.4,-800,-15.53
2020-02-07,HT0214-03,13070,540,900,940,0.01,10,0.11
2020-02-07,HT0221-01,8840,210,410,430,0.02,10,0.16
2020-02-07,HT0221-02,6870,190,560,550,-1.09,-960,-12.22
2020-02-07,HT0221-04,3840,190,70,80,-0.63,-280,-6.83
2020-02-07,HT0221-05,12540,280,830,830,-0.59,-860,-6.42
2020-02-07,HT0221-07,3690,210,90,90,-0.87,-350,-8.61
2020-02-07,HT0221-08,6510,230,420,420,-0.74,-560,-7.89
2020-02-07,HT0221-09,14390,190,960,990,-0.65,-1060,-6.88
2020-02-07,HT0222-01,15910,240,990,990,-0.87,-1610,-9.17
2020-02-07,HT0222-02,8070,320,330,350,0.01,10,0.1
2020-02-07,HT0222-04,4230,350,80,90,0.43,180,4.42
2020-02-07,HT0222-06,15440,300,620,590,0.6,970,6.67
2020-02-07,HT0231-01,10810,160,870,860,0.2,240,2.26
2020-02-07,HT0231-02,12030,200,950,940,0.71,790,7.04
2020-02-07,HT0231-03,5570,200,260,260,0.09,60,1.02
2020-02-07,HT0231-04,8920,170,740,770,-0.74,-890,-9.05
2020-02-07,HT0231-05,15100,270,1150,1090,-1.02,-1760,-10.44
2020-02-07,HT0231-06,9170,170,460,460,-0.07,-70,-0.73
2020-02-07,HT0231-07,12670,190,710,700,-0.37,-510,-3.85
2020-02-07,HT0232-01,17380,220,980,960,0.09,170,0.97
2020-02-07,HT0233-01,28920,550,1350,1380,1.15,3300,12.86
2020-02-07,HT0233-02,10630,150,450,450,1.18,1170,12.38
2020-02-07,HT0234-01,13290,100,730,740,-1.17,-2030,-13.27
2020-02-07,HT0311-01,17410,830,1930,1910,-0.63,-1560,-8.24
2020-02-07,HT0311-02,138850,7280,21560,21680,-0.31,-5980,-4.13
2020-02-07,HT0311-03,113630,8030,13300,13400,1.4,18930,19.99
2020-02-07,HT0312-01,11790,430,1040,1050,-1.34,-3090,-20.79
2020-02-07,HT0312-02,13440,420,1050,1060,-0.32,-630,-4.49
2020-02-07,HT0313-01,14420,250,1350,1380,-0.72,-1600,-9.99
2020-02-07,HT0313-02,10570,270,610,560,0.12,170,1.59
2020-02-07,HT0313-03,25440,750,2660,2660,-0.92,-3820,-13.04
2020-02-07,HT0321-01,9050,350,650,590,0.1,140,1.52
2020-02-07,HT0321-02,27170,750,2260,2240,1.2,3690,15.71
2020-02-07,HT0321-03,11130,320,980,990,0.46,640,6.14
2020-02-07,HT0322-01,11700,270,1210,1190,-0.76,-1460,-11.11
2020-02-07,HT0322-02,16430,550,1760,1710,-0.59,-1530,-8.54
2020-02-07,HT0322-03,8500,380,650,630,-0.8,-1150,-11.88
2020-02-07,HT0323-01,7700,280,790,770,-0.99,-1260,-14.03
2020-02-07,HT0323-02,16990,1240,1490,1530,1.04,2170,14.67
2020-02-07,HT0323-03,10480,360,840,810,1.53,1710,19.56
2020-02-07,HT0331-01,4610,240,160,160,1.3,640,16.18
2020-02-07,HT0331-04,3440,190,70,70,0.83,350,11.3
2020-02-07,HT0331-05,6110,210,380,370,-0.25,-220,-3.49
2020-02-07,HT0331-06,21860,1370,2470,2470,-0.83,-2610,-10.65
2020-02-07,HT0332-01,7850,280,250,250,1.79,1590,25.37
2020-02-07,HT0332-02,13150,350,1270,1270,-0.15,-290,-2.14
2020-02-07,HT0332-03,3730,290,70,70,1.5,630,20.11
2020-02-07,HT0341-01,3820,120,180,210,-1.46,-890,-18.84
2020-02-07,HT0341-02,3060,80,80,80,-0.67,-320,-9.37
2020-02-07,HT0341-03,6320,210,520,530,-0.83,-800,-11.26
2020-02-07,HT0341-04,40770,480,4720,4690,0.24,1420,3.6
2020-02-07,HT0342-01,4490,210,260,290,-1.02,-760,-14.43
2020-02-07,HT0342-02,2910,150,120,120,-1.4,-690,-19.07
2020-02-07,HT0342-03,7700,220,410,410,1.45,1340,21.1
2020-02-07,HT0342-04,19500,770,1750,1760,0.79,1960,11.18
2020-02-07,HT0343-01,13010,500,1220,1210,0.02,40,0.34
2020-02-07,HT0343-02,8770,280,840,830,0.08,100,1.11
2020-02-07,HT0343-03,6520,280,200,210,1.06,840,14.74
2020-02-07,HT0344-01,29710,490,3270,3180,-0.22,-1040,-3.38
2020-02-07,HT0344-02,14090,170,1210,1230,0.48,790,5.95
2020-02-07,HT0345-01,8540,280,820,810,-1.11,-1510,-15.01
2020-02-07,HT0351-01,11620,350,940,960,0.15,270,2.35
2020-02-07,HT0351-03,14280,470,1060,1070,0.3,600,4.42
2020-02-07,HT0351-07,15710,390,1420,1450,-0.64,-1420,-8.27
2020-02-07,HT0352-02,20560,2410,2140,2170,-0.26,-770,-3.6
2020-02-07,HT0352-03,7460,290,660,650,0.15,150,2.07
2020-02-07,HT0352-05,9400,330,970,990,0.26,330,3.61
2020-02-07,HT0352-06,6640,250,490,490,-1.24,-1490,-18.31
2020-02-07,HT0361-03,11410,520,960,960,1.69,2180,23.57
2020-02-07,HT0361-04,18920,1310,2220,2260,-0.74,-2310,-10.87
2020-02-07,HT0361-05,71470,6580,10550,10650,-0.49,-5250,-6.84
2020-02-07,HT0362-02,19650,500,1720,1750,0.21,620,3.25
2020-02-07,HT0371-01,7260,560,540,560,0.02,20,0.34
2020-02-07,HT0371-05,5010,320,400,380,-1.43,-1280,-20.38
2020-02-07,HT0371-07,25490,1920,3420,3320,-0.78,-3390,-11.75
2020-02-07,HT0371-08,10920,460,1200,1170,0.28,420,3.99
2020-02-07,HT0372-01,16480,730,2090,2100,-1.43,-3830,-18.86
2020-02-07,HT0372-02,4200,250,120,120,0.1,60,1.37
2020-02-07,HT0372-03,8080,510,740,760,1.3,1220,17.8
2020-02-07,HT0372-04,3290,380,70,70,0.34,150,4.79
2020-02-07,HT0372-08,7660,330,1000,990,-0.88,-1170,-13.23
2020-02-07,HT0411-01,23270,280,680,670,0.13,210,0.93
2020-02-07,HT0412-01,14820,220,280,290,0.69,620,4.34
2020-02-07,HT0413-02,8540,350,320,330,-0.82,-550,-6.05
2020-02-07,HT0421-01,82510,1390,3900,3810,-0.08,-460,-0.55
2020-02-07,HT0421-03,8540,180,130,130,-0.99,-630,-6.9
2020-02-07,HT0422-01,11970,360,290,260,1.31,1000,9.11
2020-02-07,HT0423-01,18200,300,350,380,1.6,1710,10.38
2020-02-07,HT0431-02,7510,160,310,310,0.6,310,4.25
2020-02-07,HT0431-03,38260,550,1810,1820,-0.04,-120,-0.31
2020-02-07,HT0432-06,9570,260,380,390,0.36,230,2.51
2020-02-07,HT0433-01,18360,150,630,640,0.5,620,3.5
2020-02-07,HT0433-02,12060,240,480,450,-0.36,-340,-2.77
2020-02-07,HT0441-01,10260,130,380,380,-0.42,-320,-2.99
2020-02-07,HT0442-02,11570,350,170,170,1.72,1280,12.44
2020-02-07,HT0443-01,13090,190,500,490,-0.97,-880,-6.32
2020-02-07,HT0443-02,17970,140,610,600,-1.02,-1300,-6.74
2020-02-07,HT0511-01,250900,2700,20950,20760,0.47,9120,3.77
2020-02-07,HT0511-02,104880,560,9110,9170,-0.79,-6820,-6.1
2020-02-07,HT0511-03,20970,120,1360,1390,-0.72,-1210,-5.47
2020-02-07,HT0511-04,15790,300,1010,1020,0.61,750,5
2020-02-07,HT0511-05,7940,120,470,470,-1.01,-710,-8.24
2020-02-07,HT0512-01,16820,280,1160,1130,-0.27,-390,-2.27
2020-02-07,HT0512-02,16210,340,1100,1160,-0.41,-600,-3.58
2020-02-07,HT0512-03,5470,90,100,100,0.83,360,6.96
2020-02-07,HT0512-04,11290,250,760,760,-0.95,-860,-7.12
2020-02-07,HT0513-01,30270,550,1810,1850,0.17,390,1.32
2020-02-07,HT0513-02,18560,160,1250,1250,0.71,970,5.53
2020-02-07,HT0521-01,8040,250,470,470,0.33,220,2.76
2020-02-07,HT0521-02,14460,360,700,700,0.24,310,2.17
2020-02-07,HT0521-03,58930,1610,4250,4290,0.32,1490,2.6
2020-02-07,HT0521-04,16480,420,1120,1110,-1.03,-1540,-8.57
2020-02-07,HT0521-05,5520,170,120,100,-1.03,-500,-8.25
2020-02-07,HT0521-06,24600,230,1400,1410,0.28,540,2.23
2020-02-07,HT0521-07,15670,260,750,730,0.56,710,4.75
2020-02-07,HT0521-08,16590,350,1170,1170,-1.36,-1900,-10.29
2020-02-07,HT0522-01,12870,140,650,650,1.09,1010,8.53
2020-02-07,HT0522-02,8430,170,330,330,-0.64,-400,-4.54
2020-02-07,HT0522-03,9400,230,390,410,-0.84,-640,-6.36
2020-02-07,HT0523-01,12680,50,420,390,1.38,1150,9.95
2020-02-07,HT0523-02,72970,470,5200,5070,-1.5,-9000,-10.98
2020-02-07,HT0531-01,22340,440,1370,1360,-0.29,-550,-2.41
2020-02-07,HT0531-02,67260,480,4400,4420,0.61,3310,5.17
2020-02-07,HT0531-03,12220,260,720,720,1.03,940,8.33
2020-02-07,HT0531-04,14990,160,1060,1050,-1.03,-1370,-8.37
2020-02-07,HT0531-05,60120,320,4660,4730,-0.42,-1930,-3.11
2020-02-07,HT0531-06,115610,3620,9290,9190,0.41,3790,3.39
2020-02-07,HT0532-01,42340,1260,3160,3160,-0.04,-140,-0.32
