date,pcod_from,pcod_to,relocations,relocations_diffwithref,abnormality,relocations_pctchangewithref
2020-04-01,HT0231-07,HT0114-05,150,40,0.55,37.39
2020-04-01,HT0231-07,HT0117-01,60,-10,-0.74,-15.5
2020-04-01,HT0231-07,HT0131-02,120,40,1.56,52.21
2020-04-01,HT0232-01,HT0111-01,180,-50,-0.91,-19.53
2020-04-01,HT0232-01,HT0111-03,60,-50,-1.18,-41.94
2020-04-01,HT0232-01,HT0112-01,170,-10,0,-4.6
2020-04-01,HT0232-01,HT0113-10,70,-30,-0.21,-29.43
2020-04-01,HT0232-01,HT0113-11,80,20,0.61,27.02
2020-04-01,HT0232-01,HT0114-05,170,40,0.41,31.53
2020-04-01,HT0232-01,HT0117-01,70,-30,-0.94,-23.88
2020-04-01,HT0232-01,HT0118-03,60,10,0.37,12.7
2020-04-01,HT0232-01,HT0131-02,140,30,1.12,42.13
2020-04-01,HT0233-01,HT0111-01,160,-50,-1.06,-19.92
2020-04-01,HT0233-01,HT0111-03,60,-50,-0.9,-44.03
2020-04-01,HT0233-01,HT0112-01,150,-10,0,-6.81
2020-04-01,HT0233-01,HT0113-10,60,-30,-0.2,-29.68
2020-04-01,HT0233-01,HT0113-11,80,10,0.7,23.92
2020-04-01,HT0233-01,HT0114-05,150,40,0.5,36.82
2020-04-01,HT0233-01,HT0117-01,70,-20,-0.79,-25.27
2020-04-01,HT0233-01,HT0118-03,60,10,0.52,14.04
2020-04-01,HT0233-01,HT0131-02,120,30,1.16,46.76
2020-04-01,HT0233-01,HT0135-01,80,40,0.78,28.5
2020-04-01,HT0233-02,HT0111-01,130,-30,-0.78,-18.14
2020-04-01,HT0233-02,HT0112-01,120,0,0.01,-3.12
2020-04-01,HT0233-02,HT0113-11,60,10,0.82,30.39
2020-04-01,HT0233-02,HT0114-05,120,30,0.47,35.44
2020-04-01,HT0233-02,HT0131-02,90,30,1.26,49.51
2020-04-01,HT0234-01,HT0111-01,170,-40,-0.73,-19.21
2020-04-01,HT0234-01,HT0111-03,60,-40,-1.1,-36.98
2020-04-01,HT0234-01,HT0112-01,160,0,0.08,1.8
2020-04-01,HT0234-01,HT0113-10,70,-20,-0.19,-22.91
2020-04-01,HT0234-01,HT0113-11,80,20,0.77,35.34
2020-04-01,HT0234-01,HT0114-05,150,40,0.48,37.63
2020-04-01,HT0234-01,HT0117-01,70,-20,-0.67,-18.28
2020-04-01,HT0234-01,HT0118-03,60,10,0.77,20.04
2020-04-01,HT0234-01,HT0131-02,120,40,1.52,53.84
2020-04-01,HT0311-01,HT0111-01,140,-40,-0.7,-18.12
2020-04-01,HT0311-01,HT0112-01,130,0,0.03,-2.21
2020-04-01,HT0311-01,HT0113-10,60,-30,-0.26,-28.38
2020-04-01,HT0311-01,HT0113-11,70,20,0.71,27.84
2020-04-01,HT0311-01,HT0114-05,120,30,0.43,35.62
2020-04-01,HT0311-01,HT0117-01,60,-20,-0.99,-21.72
2020-04-01,HT0311-01,HT0131-02,100,20,1.22,38
2020-04-01,HT0311-01,HT0311-02,660,310,1.3,41.95
2020-04-01,HT0311-01,HT0311-03,170,110,1.67,58.95
2020-04-01,HT0311-02,HT0111-01,1160,-300,-1.03,-18.65
2020-04-01,HT0311-02,HT0111-02,360,190,1.67,68.84
2020-04-01,HT0311-02,HT0111-03,430,-350,-1.12,-40.69
2020-04-01,HT0311-02,HT0112-01,1070,-30,0.03,-2.79
2020-04-01,HT0311-02,HT0113-09,120,-70,-1.21,-32.29
2020-04-01,HT0311-02,HT0113-10,490,-210,-0.26,-28.29
2020-04-01,HT0311-02,HT0113-11,580,130,0.73,28.96
2020-04-01,HT0311-02,HT0114-01,180,60,1.27,60.5
2020-04-01,HT0311-02,HT0114-03,250,-110,-0.92,-28.66
2020-04-01,HT0311-02,HT0114-05,970,240,0.41,30.72
2020-04-01,HT0311-02,HT0117-01,500,-160,-0.99,-22.37
2020-04-01,HT0311-02,HT0117-02,190,80,1.71,62.68
2020-04-01,HT0311-02,HT0118-03,400,50,0.46,13.33
2020-04-01,HT0311-02,HT0118-04,260,50,0.94,30.64
2020-04-01,HT0311-02,HT0121-01,140,-70,-0.21,-17.84
2020-04-01,HT0311-02,HT0121-02,60,0,-0.03,0.22
2020-04-01,HT0311-02,HT0122-11,130,-170,-1.31,-37.57
2020-04-01,HT0311-02,HT0123-01,100,80,1.37,54.83
2020-04-01,HT0311-02,HT0123-07,90,80,3.55,80.26
2020-04-01,HT0311-02,HT0131-01,100,20,0.72,25.05
2020-04-01,HT0311-02,HT0131-02,830,230,1.16,48.78
2020-04-01,HT0311-02,HT0131-03,260,30,0.23,9.5
2020-04-01,HT0311-02,HT0131-05,70,140,8.13,174.66
2020-04-01,HT0311-02,HT0135-01,60,30,0.74,28.29
2020-04-01,HT0311-02,HT0141-03,220,90,0.43,24.32
2020-04-01,HT0311-02,HT0142-01,110,-100,-1.11,-29.73
2020-04-01,HT0311-02,HT0151-02,420,40,1.89,73.92
2020-04-01,HT0311-02,HT0211-01,80,-10,-0.07,-7.59
2020-04-01,HT0311-02,HT0211-06,60,0,0.35,0.69
2020-04-01,HT0311-02,HT0311-01,750,320,1.2,44.52
2020-04-01,HT0311-02,HT0311-03,1310,750,1.32,51.82
2020-04-01,HT0311-02,HT0312-01,70,-40,-0.93,-30.7
2020-04-01,HT0311-02,HT0312-02,60,-50,-0.68,-37.77
2020-04-01,HT0311-02,HT0313-01,100,80,1.16,50.62
2020-04-01,HT0311-02,HT0313-03,80,-60,-1.05,-32.61
2020-04-01,HT0311-02,HT0321-02,130,10,0,3.92
2020-04-01,HT0311-02,HT0322-01,120,30,0.34,14.12
2020-04-01,HT0311-02,HT0322-02,300,180,1.97,65.27
2020-04-01,HT0311-02,HT0322-03,80,-10,-0.28,-8.76
2020-04-01,HT0311-02,HT0323-01,80,-60,-0.79,-28.58
2020-04-01,HT0311-02,HT0323-02,250,260,3.74,90.19
2020-04-01,HT0311-02,HT0323-03,80,-130,-1.05,-37.81
2020-04-01,HT0311-02,HT0331-06,300,170,1.93,66.7
2020-04-01,HT0311-02,HT0341-04,390,290,2.88,111.63
2020-04-01,HT0311-02,HT0342-04,90,-30,-0.56,-18.26
2020-04-01,HT0311-02,HT0344-01,100,-10,0.2,-5.41
2020-04-01,HT0311-02,HT0361-04,70,-20,-0.94,-15.42
2020-04-01,HT0311-02,HT0361-05,200,-100,-0.67,-25.15
2020-04-01,HT0311-02,HT0371-07,90,10,0.31,4.71
2020-04-01,HT0311-02,HT0371-08,60,80,3.61,89.76
2020-04-01,HT0311-02,HT0421-01,60,-30,-0.3,-13.89
2020-04-01,HT0311-02,HT0511-01,180,-160,-0.41,-24.21
2020-04-01,HT0311-02,HT0511-02,140,70,0.64,25.29
2020-04-01,HT0311-02,HT0521-03,80,60,2.01,36.72
2020-04-01,HT0311-02,HT0523-02,90,40,0.39,23.18
2020-04-01,HT0311-02,HT0531-02,70,30,0.09,19.71
2020-04-01,HT0311-02,HT0531-06,120,30,0.44,9.28
2020-04-01,HT0311-02,HT0541-01,60,80,2.97,94.82
2020-04-01,HT0311-02,HT0541-03,80,-40,-0.24,-17.42
2020-04-01,HT0311-02,HT0541-04,70,110,5.55,128.97
2020-04-01,HT0311-02,HT0542-01,80,90,2.03,76.19
2020-04-01,HT0311-02,HT0542-03,110,40,0.33,16.12
2020-04-01,HT0311-02,HT0551-08,70,10,0,7.34
2020-04-01,HT0311-02,HT0552-01,60,30,1.5,29.83
2020-04-01,HT0311-02,HT0611-01,100,60,-0.22,21.96
2020-04-01,HT0311-02,HT0621-01,80,120,3.57,88.72
2020-04-01,HT0311-02,HT0621-04,70,-40,-0.37,-13.58
2020-04-01,HT0311-02,HT0623-02,60,120,9.93,129.03
2020-04-01,HT0311-02,HT0711-01,70,20,1.16,24.39
2020-04-01,HT0311-03,HT0111-01,740,-180,-0.97,-17.91
2020-04-01,HT0311-03,HT0111-02,230,130,1.64,75.88
2020-04-01,HT0311-03,HT0111-03,280,-210,-1.18,-39.68
2020-04-01,HT0311-03,HT0112-01,690,0,0.09,-0.23
2020-04-01,HT0311-03,HT0113-09,80,-40,-1.11,-29.33
2020-04-01,HT0311-03,HT0113-10,310,-110,-0.21,-25.29
2020-04-01,HT0311-03,HT0113-11,370,90,0.7,32.91
2020-04-01,HT0311-03,HT0114-01,110,40,1.41,64.61
2020-04-01,HT0311-03,HT0114-03,160,-60,-0.84,-25.93
2020-04-01,HT0311-03,HT0114-05,630,170,0.43,34.25
2020-04-01,HT0311-03,HT0117-01,320,-80,-1.14,-18.99
2020-04-01,HT0311-03,HT0117-02,120,50,1.74,64.74
2020-04-01,HT0311-03,HT0118-03,250,40,0.59,15.73
2020-04-01,HT0311-03,HT0118-04,170,40,1.1,35.63
2020-04-01,HT0311-03,HT0121-01,90,-30,-0.08,-12.68
2020-04-01,HT0311-03,HT0122-11,80,-100,-1.18,-35.15
2020-04-01,HT0311-03,HT0123-01,60,60,1.31,59.36
2020-04-01,HT0311-03,HT0123-07,60,50,3.76,81.07
2020-04-01,HT0311-03,HT0131-01,60,10,0.93,29.93
2020-04-01,HT0311-03,HT0131-02,540,150,1.29,47.18
2020-04-01,HT0311-03,HT0131-03,170,30,0.16,14.09
2020-04-01,HT0311-03,HT0141-03,140,60,0.58,28.94
2020-04-01,HT0311-03,HT0142-01,70,-60,-0.81,-28.75
2020-04-01,HT0311-03,HT0151-02,260,20,2.02,84.68
2020-04-01,HT0311-03,HT0311-01,200,90,1.29,48.56
2020-04-01,HT0311-03,HT0311-02,1330,670,1.33,45.89
2020-04-01,HT0311-03,HT0312-01,80,-40,-1,-27.16
2020-04-01,HT0311-03,HT0312-02,70,-60,-0.59,-38.13
2020-04-01,HT0311-03,HT0313-01,90,60,1.13,50.54
2020-04-01,HT0311-03,HT0313-03,60,-40,-0.83,-30.95
2020-04-01,HT0311-03,HT0321-02,70,10,0,5.83
2020-04-01,HT0311-03,HT0322-02,120,80,2.58,68.62
2020-04-01,HT0311-03,HT0323-02,150,160,3.54,90.78
2020-04-01,HT0311-03,HT0331-06,240,140,1.86,67.24
2020-04-01,HT0311-03,HT0341-04,270,200,2.94,114.7
2020-04-01,HT0311-03,HT0344-01,70,0,0.36,-3.03
2020-04-01,HT0311-03,HT0361-05,110,-60,-0.53,-26.24
2020-04-01,HT0311-03,HT0511-01,110,-90,-0.26,-22.74
2020-04-01,HT0311-03,HT0511-02,80,40,0.64,26.36
2020-04-01,HT0311-03,HT0523-02,60,30,0.52,27.24
2020-04-01,HT0311-03,HT0531-06,80,20,0.49,12.31
2020-04-01,HT0311-03,HT0542-03,70,30,0.41,17.7
2020-04-01,HT0311-03,HT0611-01,70,50,-0.37,26.46
2020-04-01,HT0311-03,HT0621-01,60,80,3.91,91.3
2020-04-01,HT0312-01,HT0111-01,110,-30,-1.09,-17.56
2020-04-01,HT0312-01,HT0112-01,100,0,0,-2.19
2020-04-01,HT0312-01,HT0114-05,90,30,0.63,42.01
2020-04-01,HT0312-01,HT0131-02,80,20,1.12,48.47
2020-04-01,HT0312-01,HT0311-02,130,70,1.53,50.97
2020-04-01,HT0312-01,HT0311-03,150,100,1.65,63.85
2020-04-01,HT0312-02,HT0111-01,100,-40,-0.83,-25.39
2020-04-01,HT0312-02,HT0112-01,100,-10,0,-6.81
2020-04-01,HT0312-02,HT0114-05,90,20,0.3,28.97
2020-04-01,HT0312-02,HT0131-02,80,20,0.78,43.65
2020-04-01,HT0312-02,HT0311-02,130,60,1.37,40.93
2020-04-01,HT0312-02,HT0311-03,150,90,1.38,56.06
2020-04-01,HT0313-01,HT0111-01,180,-40,-0.71,-15.69
2020-04-01,HT0313-01,HT0111-02,60,30,1.73,83.7
2020-04-01,HT0313-01,HT0111-03,70,-50,-1.06,-40.41
2020-04-01,HT0313-01,HT0112-01,170,-10,0,-4.04
2020-04-01,HT0313-01,HT0113-10,70,-30,-0.15,-25.65
2020-04-01,HT0313-01,HT0113-11,90,20,0.64,28.15
2020-04-01,HT0313-01,HT0114-05,160,50,0.72,41.84
2020-04-01,HT0313-01,HT0117-01,80,-20,-0.63,-22.08
2020-04-01,HT0313-01,HT0118-03,60,10,0.61,17.59
2020-04-01,HT0313-01,HT0131-02,140,40,1.56,50.4
2020-04-01,HT0313-01,HT0151-02,60,10,2.15,86.48
2020-04-01,HT0313-01,HT0311-02,150,90,1.58,57.45
2020-04-01,HT0313-01,HT0311-03,120,70,1.42,55.78
2020-04-01,HT0313-01,HT0313-03,60,-40,-0.84,-29.83
2020-04-01,HT0313-01,HT0341-04,60,40,2.83,112.99
2020-04-01,HT0313-02,HT0111-01,70,-30,-0.98,-25.96
2020-04-01,HT0313-02,HT0112-01,70,-10,0,-6.53
2020-04-01,HT0313-02,HT0114-05,60,10,0.29,23.51
2020-04-01,HT0313-02,HT0311-02,70,30,1.15,43.59
2020-04-01,HT0313-02,HT0311-03,60,30,1.22,44.98
2020-04-01,HT0313-03,HT0111-01,210,-50,-0.98,-17.72
2020-04-01,HT0313-03,HT0111-02,60,40,1.55,75.54
2020-04-01,HT0313-03,HT0111-03,80,-60,-0.97,-40.25
2020-04-01,HT0313-03,HT0112-01,190,-10,0.04,-2.31
2020-04-01,HT0313-03,HT0113-10,90,-30,-0.3,-26.71
2020-04-01,HT0313-03,HT0113-11,100,20,0.76,29.23
2020-04-01,HT0313-03,HT0114-05,180,50,0.59,36.88
2020-04-01,HT0313-03,HT0117-01,90,-30,-1.04,-21.58
2020-04-01,HT0313-03,HT0118-03,70,10,0.37,13.43
2020-04-01,HT0313-03,HT0131-02,160,40,1.15,44.24
2020-04-01,HT0313-03,HT0151-02,60,10,2.14,69.43
2020-04-01,HT0313-03,HT0311-02,160,80,1.41,46.59
2020-04-01,HT0313-03,HT0311-03,130,80,1.58,54.24
2020-04-01,HT0313-03,HT0313-01,90,70,1.47,54.27
2020-04-01,HT0313-03,HT0341-04,70,50,3.19,117.87
2020-04-01,HT0321-01,HT0111-01,90,-30,-1.01,-20.78
2020-04-01,HT0321-01,HT0112-01,80,0,0,-5.1
2020-04-01,HT0321-01,HT0114-05,70,20,0.48,33.64
2020-04-01,HT0321-01,HT0131-02,60,10,0.92,40.44
2020-04-01,HT0321-01,HT0311-02,70,30,1.32,41.89
2020-04-01,HT0321-02,HT0111-01,200,-60,-0.6,-20.13
2020-04-01,HT0321-02,HT0111-02,60,30,1.64,73.62
2020-04-01,HT0321-02,HT0111-03,80,-60,-1.07,-40.95
2020-04-01,HT0321-02,HT0112-01,180,0,0.08,-0.09
2020-04-01,HT0321-02,HT0113-10,90,-30,-0.26,-23.95
2020-04-01,HT0321-02,HT0113-11,100,20,0.93,29.13
2020-04-01,HT0321-02,HT0114-05,160,50,0.53,42.63
2020-04-01,HT0321-02,HT0117-01,90,-20,-0.74,-19.52
2020-04-01,HT0321-02,HT0118-03,70,10,0.64,17.75
2020-04-01,HT0321-02,HT0131-02,140,40,0.95,52.32
2020-04-01,HT0321-02,HT0151-02,70,10,2.4,81.48
2020-04-01,HT0321-02,HT0311-02,200,110,1.47,52.03
2020-04-01,HT0321-02,HT0311-03,100,60,1.54,59.04
2020-04-01,HT0321-02,HT0341-04,60,40,3.19,122.37
2020-04-01,HT0321-03,HT0111-01,180,-50,-0.94,-18.38
2020-04-01,HT0321-03,HT0111-03,70,-50,-1.33,-39.23
2020-04-01,HT0321-03,HT0112-01,160,0,0,-2.59
2020-04-01,HT0321-03,HT0113-10,80,-30,-0.25,-25.15
2020-04-01,HT0321-03,HT0113-11,90,20,0.71,30.85
2020-04-01,HT0321-03,HT0114-05,140,40,0.59,36.86
2020-04-01,HT0321-03,HT0117-01,80,-20,-0.88,-21.63
2020-04-01,HT0321-03,HT0118-03,60,10,0.45,13.52
2020-04-01,HT0321-03,HT0131-02,120,30,1.16,46.94
2020-04-01,HT0321-03,HT0311-02,180,100,1.23,49.69
2020-04-01,HT0321-03,HT0311-03,90,50,1.46,54.32
2020-04-01,HT0322-01,HT0111-01,150,-30,-0.61,-16.74
2020-04-01,HT0322-01,HT0111-03,60,-40,-0.76,-38.51
2020-04-01,HT0322-01,HT0112-01,140,0,0.06,1.3
2020-04-01,HT0322-01,HT0113-10,60,-20,-0.14,-23.15
2020-04-01,HT0322-01,HT0113-11,80,20,0.81,35.55
2020-04-01,HT0322-01,HT0114-05,120,40,0.49,41.83
2020-04-01,HT0322-01,HT0117-01,70,-20,-0.72,-18.15
2020-04-01,HT0322-01,HT0131-02,110,30,1.39,55
2020-04-01,HT0322-01,HT0311-02,220,120,1.72,52.88
2020-04-01,HT0322-01,HT0311-03,90,60,1.83,69.69
2020-04-01,HT0322-02,HT0111-01,150,-40,-0.83,-19.98
2020-04-01,HT0322-02,HT0111-03,60,-50,-0.96,-43.56
2020-04-01,HT0322-02,HT0112-01,140,-10,0,-5.7
2020-04-01,HT0322-02,HT0113-10,60,-20,-0.19,-26.66
2020-04-01,HT0322-02,HT0113-11,80,20,0.64,26.97
2020-04-01,HT0322-02,HT0114-05,120,30,0.53,35.74
2020-04-01,HT0322-02,HT0117-01,60,-20,-0.87,-22.49
2020-04-01,HT0322-02,HT0131-02,110,30,0.99,39.33
2020-04-01,HT0322-02,HT0311-02,250,130,1.29,47.92
2020-04-01,HT0322-02,HT0311-03,100,60,1.71,58.96
2020-04-01,HT0322-03,HT0111-01,80,-20,-0.92,-16.27
2020-04-01,HT0322-03,HT0112-01,80,0,0.02,-2.07
2020-04-01,HT0322-03,HT0114-05,70,20,0.54,39.64
2020-04-01,HT0322-03,HT0131-02,60,20,1.34,46.47
2020-04-01,HT0322-03,HT0311-02,120,60,1.46,46.72
2020-04-01,HT0323-01,HT0111-01,100,-20,-0.88,-16.7
2020-04-01,HT0323-01,HT0112-01,90,0,0.08,0.13
2020-04-01,HT0323-01,HT0114-05,80,20,0.47,35.62
2020-04-01,HT0323-01,HT0131-02,70,20,1.54,54.72
2020-04-01,HT0323-01,HT0311-02,200,110,1.45,54.15
2020-04-01,HT0323-01,HT0311-03,100,70,1.69,61.22
2020-04-01,HT0323-02,HT0111-01,190,-40,-0.88,-15.29
2020-04-01,HT0323-02,HT0111-02,60,30,1.91,82.7
2020-04-01,HT0323-02,HT0111-03,70,-50,-1.01,-38.25
2020-04-01,HT0323-02,HT0112-01,170,0,0.16,0.3
2020-04-01,HT0323-02,HT0113-10,80,-30,-0.23,-25.94
2020-04-01,HT0323-02,HT0113-11,90,20,0.74,32.59
2020-04-01,HT0323-02,HT0114-05,160,50,0.59,41.01
2020-04-01,HT0323-02,HT0117-01,80,-20,-0.85,-18.47
2020-04-01,HT0323-02,HT0118-03,60,10,0.94,24.03
2020-04-01,HT0323-02,HT0131-02,140,40,1.21,51.48
2020-04-01,HT0323-02,HT0151-02,60,10,1.78,100.47
2020-04-01,HT0323-02,HT0311-02,290,160,1.56,54.89
2020-04-01,HT0323-02,HT0311-03,170,110,1.53,58.97
2020-04-01,HT0323-02,HT0331-06,80,50,1.83,72.38
2020-04-01,HT0323-02,HT0341-04,80,60,3.47,125.69
2020-04-01,HT0323-03,HT0111-01,130,-30,-0.82,-17.4
2020-04-01,HT0323-03,HT0112-01,120,0,0.05,-0.7
2020-04-01,HT0323-03,HT0113-10,60,-20,-0.14,-23.39
2020-04-01,HT0323-03,HT0113-11,70,20,0.73,32.76
2020-04-01,HT0323-03,HT0114-05,110,30,0.53,38.13
2020-04-01,HT0323-03,HT0117-01,60,-10,-0.65,-18.86
2020-04-01,HT0323-03,HT0131-02,100,30,1.28,52.25
2020-04-01,HT0323-03,HT0311-02,340,190,1.32,54.02
2020-04-01,HT0323-03,HT0311-03,200,120,1.43,57.52
2020-04-01,HT0331-06,HT0111-01,230,-40,-0.59,-13.04
2020-04-01,HT0331-06,HT0111-02,70,40,1.83,85.21
2020-04-01,HT0331-06,HT0111-03,90,-60,-0.87,-35.64
2020-04-01,HT0331-06,HT0112-01,220,20,0.28,6.84
2020-04-01,HT0331-06,HT0113-10,100,-30,-0.09,-20.92
2020-04-01,HT0331-06,HT0113-11,110,30,0.98,42.65
2020-04-01,HT0331-06,HT0114-05,200,60,0.52,39.84
2020-04-01,HT0331-06,HT0117-01,100,-20,-0.57,-14.21
2020-04-01,HT0331-06,HT0118-03,80,20,1.03,27.18
2020-04-01,HT0331-06,HT0131-02,180,50,1.37,56.2
2020-04-01,HT0331-06,HT0131-03,60,10,0.44,16.36
2020-04-01,HT0331-06,HT0151-02,70,10,1.92,81.48
2020-04-01,HT0331-06,HT0311-02,270,160,1.6,58.7
2020-04-01,HT0331-06,HT0311-03,200,130,1.87,65.58
2020-04-01,HT0331-06,HT0323-02,60,70,3.82,97.05
2020-04-01,HT0331-06,HT0341-04,120,90,3.51,127.83
2020-04-01,HT0332-02,HT0111-01,180,-50,-1.23,-20.61
2020-04-01,HT0332-02,HT0111-03,60,-50,-0.97,-41.81
2020-04-01,HT0332-02,HT0112-01,170,-10,0,-6.02
2020-04-01,HT0332-02,HT0113-10,70,-30,-0.38,-27.47
2020-04-01,HT0332-02,HT0113-11,80,20,0.62,24.3
2020-04-01,HT0332-02,HT0114-05,160,40,0.52,35.81
2020-04-01,HT0332-02,HT0117-01,80,-30,-0.82,-25.18
2020-04-01,HT0332-02,HT0118-03,60,10,0.48,15.59
2020-04-01,HT0332-02,HT0131-02,140,40,1.07,48.47
2020-04-01,HT0332-02,HT0311-02,120,60,1.35,47.62
2020-04-01,HT0332-02,HT0311-03,90,50,1.28,52.87
2020-04-01,HT0332-02,HT0341-04,80,60,2.78,108.84
2020-04-01,HT0341-03,HT0111-01,100,-30,-0.96,-20.82
2020-04-01,HT0341-03,HT0112-01,100,-10,0,-4.87
2020-04-01,HT0341-03,HT0114-05,90,20,0.38,28.8
2020-04-01,HT0341-03,HT0131-02,80,20,1.25,42.96
2020-04-01,HT0341-03,HT0311-02,70,40,1.31,45.42
2020-04-01,HT0341-03,HT0341-04,70,50,2.77,108.52
2020-04-01,HT0341-04,HT0111-01,390,-90,-0.82,-17.08
2020-04-01,HT0341-04,HT0111-02,120,70,1.9,76.93
2020-04-01,HT0341-04,HT0111-03,140,-100,-0.97,-38.39
2020-04-01,HT0341-04,HT0112-01,370,-10,0.01,-1.6
2020-04-01,HT0341-04,HT0113-10,160,-50,-0.2,-24.39
2020-04-01,HT0341-04,HT0113-11,180,50,0.79,31.76
2020-04-01,HT0341-04,HT0114-01,60,20,1.57,67.51
2020-04-01,HT0341-04,HT0114-03,80,-30,-0.65,-25.75
2020-04-01,HT0341-04,HT0114-05,340,100,0.55,38.52
2020-04-01,HT0341-04,HT0117-01,170,-50,-0.79,-21.43
2020-04-01,HT0341-04,HT0117-02,70,30,1.58,65.71
2020-04-01,HT0341-04,HT0118-03,140,20,0.43,17.72
2020-04-01,HT0341-04,HT0118-04,90,20,1.23,41.05
2020-04-01,HT0341-04,HT0131-02,300,90,1.43,50.49
2020-04-01,HT0341-04,HT0131-03,90,20,0.6,18.22
2020-04-01,HT0341-04,HT0141-03,60,30,0.5,29
2020-04-01,HT0341-04,HT0151-02,110,10,2.22,81.48
2020-04-01,HT0341-04,HT0311-02,260,140,1.53,50.36
2020-04-01,HT0341-04,HT0311-03,170,110,1.45,59.43
2020-04-01,HT0341-04,HT0331-06,90,50,2.05,70.97
2020-04-01,HT0342-03,HT0111-01,80,-20,-0.65,-15.54
2020-04-01,HT0342-03,HT0112-01,70,0,0.14,1.68
2020-04-01,HT0342-03,HT0114-05,60,20,0.56,37.79
2020-04-01,HT0342-03,HT0131-02,60,10,1.14,44.08
2020-04-01,HT0342-03,HT0311-02,60,30,1.39,49.11
2020-04-01,HT0342-04,HT0111-01,160,-50,-1.1,-21.05
2020-04-01,HT0342-04,HT0111-03,60,-50,-1.03,-43.32
2020-04-01,HT0342-04,HT0112-01,150,-10,0,-7.01
2020-04-01,HT0342-04,HT0113-10,70,-30,-0.2,-29.55
2020-04-01,HT0342-04,HT0113-11,80,10,0.56,22.91
2020-04-01,HT0342-04,HT0114-05,130,30,0.34,32.75
2020-04-01,HT0342-04,HT0117-01,70,-20,-0.95,-22.82
2020-04-01,HT0342-04,HT0131-02,110,30,1.02,40.05
2020-04-01,HT0342-04,HT0311-02,150,80,1.31,43.64
2020-04-01,HT0342-04,HT0311-03,80,50,1.58,56.77
2020-04-01,HT0342-04,HT0341-04,60,40,2.62,107.31
2020-04-01,HT0343-01,HT0111-01,190,-40,-0.92,-14.76
2020-04-01,HT0343-01,HT0111-02,60,30,1.97,80.41
2020-04-01,HT0343-01,HT0111-03,70,-50,-0.97,-37.55
2020-04-01,HT0343-01,HT0112-01,170,0,0.05,1.21
2020-04-01,HT0343-01,HT0113-10,70,-20,-0.05,-19.85
2020-04-01,HT0343-01,HT0113-11,90,20,0.91,36.09
2020-04-01,HT0343-01,HT0114-05,170,60,0.66,45.55
2020-04-01,HT0343-01,HT0117-01,80,-20,-0.77,-17.12
2020-04-01,HT0343-01,HT0118-03,70,10,0.89,22.66
2020-04-01,HT0343-01,HT0131-02,150,40,1.5,54.83
2020-04-01,HT0343-01,HT0311-02,110,60,1.38,54.28
2020-04-01,HT0343-01,HT0311-03,80,60,2.04,71.71
2020-04-01,HT0343-01,HT0341-04,60,50,3.21,123.91
2020-04-01,HT0343-01,HT0344-01,90,10,0.51,5.15
2020-04-01,HT0343-02,HT0111-01,200,-70,-1.22,-22.37
2020-04-01,HT0343-02,HT0111-02,60,30,1.67,71.17
2020-04-01,HT0343-02,HT0111-03,70,-60,-1.2,-42.43
2020-04-01,HT0343-02,HT0112-01,190,-20,0,-7.73
2020-04-01,HT0343-02,HT0113-10,80,-30,-0.36,-27.19
2020-04-01,HT0343-02,HT0113-11,100,20,0.75,22.8
2020-04-01,HT0343-02,HT0114-05,180,50,0.41,30.65
2020-04-01,HT0343-02,HT0117-01,90,-30,-0.92,-25.01
2020-04-01,HT0343-02,HT0118-03,70,10,0.31,10.1
2020-04-01,HT0343-02,HT0131-02,160,40,1.15,45.55
2020-04-01,HT0343-02,HT0151-02,60,10,2.13,81.48
2020-04-01,HT0343-02,HT0311-02,110,60,1.23,43.71
2020-04-01,HT0343-02,HT0311-03,80,50,1.16,49.97
2020-04-01,HT0343-02,HT0341-04,60,40,2.8,107.79
2020-04-01,HT0344-01,HT0111-01,260,-80,-0.98,-22
2020-04-01,HT0344-01,HT0111-02,80,40,1.98,71.02
2020-04-01,HT0344-01,HT0111-03,90,-80,-1.4,-41.67
2020-04-01,HT0344-01,HT0112-01,240,-20,0,-7.83
2020-04-01,HT0344-01,HT0113-10,100,-50,-0.26,-29.93
2020-04-01,HT0344-01,HT0113-11,120,20,0.67,21.2
2020-04-01,HT0344-01,HT0114-03,60,-20,-0.73,-25.05
2020-04-01,HT0344-01,HT0114-05,230,60,0.46,35.77
2020-04-01,HT0344-01,HT0117-01,110,-40,-0.95,-26.01
2020-04-01,HT0344-01,HT0118-03,90,10,0.28,13.58
2020-04-01,HT0344-01,HT0118-04,60,10,1.37,40.37
2020-04-01,HT0344-01,HT0131-02,200,50,1.38,39.9
2020-04-01,HT0344-01,HT0131-03,70,10,0.27,12.79
2020-04-01,HT0344-01,HT0151-02,70,10,2.09,81.48
2020-04-01,HT0344-01,HT0311-02,140,80,1.32,50.76
2020-04-01,HT0344-01,HT0311-03,100,60,1.31,48.37
2020-04-01,HT0344-01,HT0341-04,90,60,2.46,102.39
2020-04-01,HT0344-02,HT0111-01,160,-50,-1.21,-22.44
2020-04-01,HT0344-02,HT0111-03,60,-50,-1.01,-43.7
2020-04-01,HT0344-02,HT0112-01,150,-10,0,-7.2
2020-04-01,HT0344-02,HT0113-10,60,-30,-0.38,-32.55
2020-04-01,HT0344-02,HT0113-11,70,10,0.47,21.39
2020-04-01,HT0344-02,HT0114-05,140,40,0.38,32.02
